duration_us,draw_id,image_q,h_gain_lower_active,h_gain_upper_active,v_gain_lower_active,v_gain_upper_active,dark_h_floor_active,dark_h_upper_active,dark_v_floor_active,dark_v_upper_active,either_dark_floor_active,reported_active_nuisance_bounds,eta_supported,rho_y_supported,support_interpretation
250,36,14,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,36,15,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,37,1,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,37,2,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,37,3,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,37,4,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,37,5,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,37,6,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,37,7,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,37,8,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,37,9,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,37,10,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,37,11,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,37,12,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,37,13,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,37,14,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,37,15,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,38,1,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,38,2,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,38,3,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,38,4,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,38,5,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,38,6,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,38,7,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,38,8,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,38,9,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,38,10,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,38,11,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,38,12,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,38,13,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,38,14,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,38,15,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,39,1,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,39,2,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,39,3,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,39,4,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,39,5,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,39,6,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,39,7,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,39,8,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,39,9,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,39,10,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,39,11,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,39,12,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,39,13,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,39,14,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,39,15,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,40,1,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,40,2,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,40,3,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,40,4,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,40,5,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,40,6,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,40,7,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,40,8,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,40,9,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,40,10,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,40,11,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,40,12,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,40,13,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,40,14,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,40,15,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,41,1,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,41,2,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,41,3,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,41,4,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,41,5,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,41,6,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,41,7,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,41,8,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,41,9,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,41,10,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,41,11,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,41,12,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,41,13,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,41,14,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,41,15,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,42,1,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,42,2,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,42,3,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,42,4,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,42,5,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,42,6,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,42,7,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,42,8,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,42,9,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,42,10,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,42,11,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,42,12,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,42,13,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,42,14,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,42,15,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,43,1,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,43,2,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,43,3,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,43,4,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,43,5,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,43,6,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,43,7,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,43,8,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,43,9,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,43,10,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,43,11,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,43,12,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,43,13,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,43,14,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,43,15,false,false,false,false,false,false,false,false,false,0,true,true,physical_support_with_dark_floor_reported_separately
250,44,1,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,44,2,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,44,3,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,44,4,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,44,5,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,44,6,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,44,7,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,44,8,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,44,9,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,44,10,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,44,11,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,44,12,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,44,13,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,44,14,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,44,15,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,45,1,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,45,2,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,45,3,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,45,4,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,45,5,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,45,6,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,45,7,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,45,8,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,45,9,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,45,10,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,45,11,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,45,12,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,45,13,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,45,14,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,45,15,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,46,1,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,46,2,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,46,3,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,46,4,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,46,5,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,46,6,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,46,7,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,46,8,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,46,9,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,46,10,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,46,11,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,46,12,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,46,13,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,46,14,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,46,15,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,47,1,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,47,2,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,47,3,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,47,4,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,47,5,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,47,6,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,47,7,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,47,8,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,47,9,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,47,10,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,47,11,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,47,12,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,47,13,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,47,14,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,47,15,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,48,1,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,48,2,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,48,3,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,48,4,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,48,5,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,48,6,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,48,7,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,48,8,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,48,9,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,48,10,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,48,11,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,48,12,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,48,13,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,48,14,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,48,15,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,49,1,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,49,2,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,49,3,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,49,4,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,49,5,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,49,6,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,49,7,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,49,8,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,49,9,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,49,10,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,49,11,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,49,12,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,49,13,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,49,14,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,49,15,false,false,false,false,true,false,true,false,true,2,true,true,physical_support_with_dark_floor_reported_separately
250,50,1,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,50,2,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,50,3,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,50,4,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,50,5,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,50,6,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,50,7,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,50,8,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,50,9,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,50,10,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,50,11,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,50,12,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,50,13,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,50,14,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,50,15,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,51,1,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,51,2,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,51,3,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,51,4,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,51,5,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,51,6,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,51,7,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,51,8,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,51,9,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,51,10,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,51,11,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,51,12,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,51,13,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,51,14,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,51,15,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,52,1,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,52,2,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,52,3,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,52,4,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,52,5,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,52,6,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,52,7,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,52,8,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,52,9,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,52,10,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,52,11,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,52,12,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,52,13,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,52,14,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,52,15,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,53,1,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,53,2,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,53,3,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,53,4,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,53,5,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,53,6,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,53,7,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,53,8,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,53,9,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,53,10,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,53,11,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,53,12,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,53,13,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,53,14,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,53,15,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,54,1,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,54,2,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,54,3,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,54,4,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,54,5,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,54,6,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,54,7,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,54,8,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,54,9,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,54,10,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,54,11,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,54,12,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,54,13,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,54,14,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,54,15,false,false,false,false,false,false,true,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,55,1,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,55,2,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,55,3,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,55,4,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,55,5,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,55,6,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,55,7,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,55,8,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,55,9,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
250,55,10,false,false,false,false,true,false,false,false,true,1,true,true,physical_support_with_dark_floor_reported_separately
