duration_us,image_q,observable,predeclared_sequence_count,supported_count,unsupported_count,mean,mean_error_or_bias,sd,q16,median,q84,optimizer_failure_count,residual_failure_count,active_physical_bound_count
250,3,rho_y,64,64,0,-0.011169692770386687,0.0004383602833309061,0.01577170121109189,-0.02728393840154467,-0.01187346620185975,0.0022636138461879208,0,0,0
250,4,eta,64,64,0,-0.08546755795357674,-0.0008756184424941714,0.018388257518481735,-0.10123368352608296,-0.0861602701682595,-0.06757624127865221,0,0,0
250,4,rho_y,64,64,0,-0.01739997826380875,0.00012177210934365135,0.015694454908553833,-0.033173679176930426,-0.01796104373423857,-0.0018888324724726663,0,0,0
250,5,eta,64,64,0,-0.11219958298384532,-3.629609544271266e-05,0.016665627397802026,-0.12495190280646658,-0.11527004683732345,-0.09638125133601763,0,0,0
250,5,rho_y,64,64,0,-0.02204847893346759,0.00146417443284577,0.012658278284674833,-0.03440159104319365,-0.021751964876408902,-0.009527793993666947,0,0,0
250,6,eta,64,64,0,-0.1411160602335984,-0.001692299870801845,0.0175728175233832,-0.15923485296979156,-0.14123633013923803,-0.12149966489402897,0,0,0
250,6,rho_y,64,64,0,-0.02961336826920214,-2.9187362332712408e-05,0.01688550624062431,-0.04448263328551982,-0.02996885708404068,-0.013140761479540195,0,0,0
250,7,eta,64,64,0,-0.16887039637923634,-0.0024943728291919025,0.018651915697095525,-0.18729908091614694,-0.16943080471654454,-0.1490881283654018,0,0,0
250,7,rho_y,64,64,0,-0.033315605186692604,0.002424634912658463,0.015776309798701683,-0.05023495758961168,-0.0358788038361873,-0.019688692177297476,0,0,0
250,8,eta,64,64,0,-0.19368133005735516,-0.0006626992733678692,0.0168021702671384,-0.2116335094444853,-0.19391973174188792,-0.17717332196442884,0,0,0
250,8,rho_y,64,64,0,-0.04043017338387128,0.0015539635654077677,0.015834915931021508,-0.05616789364634548,-0.04304414961884573,-0.02240771972578502,0,0,0
250,9,eta,64,64,0,-0.2221720035112205,-0.002819097444450979,0.01924721753117321,-0.24025138545875518,-0.22056553710686017,-0.20800857809594192,0,0,0
250,9,rho_y,64,64,0,-0.04879162261823823,-0.00047163465765488223,0.014730462305823342,-0.0637354455193874,-0.04780201930765715,-0.033956016598428285,0,0,0
250,10,eta,64,64,0,-0.2480719676115313,-0.0026911766594971583,0.018821693202759265,-0.2645393807075189,-0.2500527392534413,-0.22600611115454958,0,0,0
250,10,rho_y,64,64,0,-0.05332067210592742,0.001431758059521759,0.01749084936907251,-0.06959850141536379,-0.0560305239982965,-0.036081272211107435,0,0,0
250,11,eta,64,64,0,-0.27334406981151643,-0.0022442625499344074,0.01745297991311348,-0.28954231331736163,-0.27586347077260515,-0.25789203999728844,0,0,0
250,11,rho_y,64,64,0,-0.06150923189053964,-0.00022391757611799762,0.01741871553910705,-0.07970204414728646,-0.06306683447251121,-0.042443493502987525,0,0,0
250,12,eta,64,64,0,-0.29872258177336847,-0.00221217209370286,0.019167716630240753,-0.3154046214421417,-0.296822154314103,-0.2817642664335542,0,0,0
250,12,rho_y,64,64,0,-0.07012873901657454,-0.002205187441349208,0.015397067646330217,-0.08372598381381648,-0.07016664170373027,-0.057012295359994455,0,0,0
250,13,eta,64,64,0,-0.3232411413492591,-0.001626679274673224,0.017131612677863454,-0.3418625023622489,-0.32057069565213164,-0.3059761611214687,0,0,0
250,13,rho_y,64,64,0,-0.07194654958610627,0.0027262900513806733,0.014999005223551668,-0.08915620451262839,-0.07183489563792922,-0.05506498523672392,0,0,0
250,14,eta,64,64,0,-0.3475929691607586,-0.0011838061686418062,0.01788165370109583,-0.3646654662218017,-0.34579577394311817,-0.33400159190510026,0,0,0
250,14,rho_y,64,64,0,-0.08082603190593152,0.0007119718700531151,0.019776175446846636,-0.09968578885671471,-0.07936391627345696,-0.062178471657365154,0,0,0
250,15,eta,64,64,0,-0.37105828668482377,-0.00016618491519737946,0.01711314694747392,-0.3866414759913683,-0.371796485316987,-0.3547192977622319,0,0,0
250,15,rho_y,64,64,0,-0.08731403595491599,0.0012103971052398032,0.015199082612171032,-0.10189315440651713,-0.08976203253205906,-0.06956023251978907,0,0,0
300,1,eta,64,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
300,1,rho_y,64,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
300,2,eta,64,64,0,-0.0357567217480524,-0.0015807065444196234,0.017792295512171423,-0.054169441227057746,-0.03458519060828408,-0.01688971390646412,0,0,0
300,2,rho_y,64,64,0,-0.008980619052719465,-0.0020500059241235786,0.012929619856536833,-0.02061155539209249,-0.007966086573086617,0.004027743054821471,0,0,0
300,3,eta,64,64,0,-0.06791218817486756,-1.3168700274478196e-05,0.01753178705538717,-0.08728753275251458,-0.06580081780717245,-0.05284590226465783,0,0,0
