duration_us,method,draw_id,role,image_q,seed
200,dpfi,17,atom_h,15,20260818:4515:200:2:17:1:15
200,dpfi,17,atom_v,15,20260818:4515:200:2:17:2:15
200,dpfi,18,blank_h,0,20260818:4515:200:2:18:3:0
200,dpfi,18,blank_v,0,20260818:4515:200:2:18:4:0
200,dpfi,18,dark_h,0,20260818:4515:200:2:18:5:0
200,dpfi,18,dark_v,0,20260818:4515:200:2:18:6:0
200,dpfi,18,atom_h,1,20260818:4515:200:2:18:1:1
200,dpfi,18,atom_v,1,20260818:4515:200:2:18:2:1
200,dpfi,18,atom_h,2,20260818:4515:200:2:18:1:2
200,dpfi,18,atom_v,2,20260818:4515:200:2:18:2:2
200,dpfi,18,atom_h,3,20260818:4515:200:2:18:1:3
200,dpfi,18,atom_v,3,20260818:4515:200:2:18:2:3
200,dpfi,18,atom_h,4,20260818:4515:200:2:18:1:4
200,dpfi,18,atom_v,4,20260818:4515:200:2:18:2:4
200,dpfi,18,atom_h,5,20260818:4515:200:2:18:1:5
200,dpfi,18,atom_v,5,20260818:4515:200:2:18:2:5
200,dpfi,18,atom_h,6,20260818:4515:200:2:18:1:6
200,dpfi,18,atom_v,6,20260818:4515:200:2:18:2:6
200,dpfi,18,atom_h,7,20260818:4515:200:2:18:1:7
200,dpfi,18,atom_v,7,20260818:4515:200:2:18:2:7
200,dpfi,18,atom_h,8,20260818:4515:200:2:18:1:8
200,dpfi,18,atom_v,8,20260818:4515:200:2:18:2:8
200,dpfi,18,atom_h,9,20260818:4515:200:2:18:1:9
200,dpfi,18,atom_v,9,20260818:4515:200:2:18:2:9
200,dpfi,18,atom_h,10,20260818:4515:200:2:18:1:10
200,dpfi,18,atom_v,10,20260818:4515:200:2:18:2:10
200,dpfi,18,atom_h,11,20260818:4515:200:2:18:1:11
200,dpfi,18,atom_v,11,20260818:4515:200:2:18:2:11
200,dpfi,18,atom_h,12,20260818:4515:200:2:18:1:12
200,dpfi,18,atom_v,12,20260818:4515:200:2:18:2:12
200,dpfi,18,atom_h,13,20260818:4515:200:2:18:1:13
200,dpfi,18,atom_v,13,20260818:4515:200:2:18:2:13
200,dpfi,18,atom_h,14,20260818:4515:200:2:18:1:14
200,dpfi,18,atom_v,14,20260818:4515:200:2:18:2:14
200,dpfi,18,atom_h,15,20260818:4515:200:2:18:1:15
200,dpfi,18,atom_v,15,20260818:4515:200:2:18:2:15
200,dpfi,19,blank_h,0,20260818:4515:200:2:19:3:0
200,dpfi,19,blank_v,0,20260818:4515:200:2:19:4:0
200,dpfi,19,dark_h,0,20260818:4515:200:2:19:5:0
200,dpfi,19,dark_v,0,20260818:4515:200:2:19:6:0
200,dpfi,19,atom_h,1,20260818:4515:200:2:19:1:1
200,dpfi,19,atom_v,1,20260818:4515:200:2:19:2:1
200,dpfi,19,atom_h,2,20260818:4515:200:2:19:1:2
200,dpfi,19,atom_v,2,20260818:4515:200:2:19:2:2
200,dpfi,19,atom_h,3,20260818:4515:200:2:19:1:3
200,dpfi,19,atom_v,3,20260818:4515:200:2:19:2:3
200,dpfi,19,atom_h,4,20260818:4515:200:2:19:1:4
200,dpfi,19,atom_v,4,20260818:4515:200:2:19:2:4
200,dpfi,19,atom_h,5,20260818:4515:200:2:19:1:5
200,dpfi,19,atom_v,5,20260818:4515:200:2:19:2:5
200,dpfi,19,atom_h,6,20260818:4515:200:2:19:1:6
200,dpfi,19,atom_v,6,20260818:4515:200:2:19:2:6
200,dpfi,19,atom_h,7,20260818:4515:200:2:19:1:7
200,dpfi,19,atom_v,7,20260818:4515:200:2:19:2:7
200,dpfi,19,atom_h,8,20260818:4515:200:2:19:1:8
200,dpfi,19,atom_v,8,20260818:4515:200:2:19:2:8
200,dpfi,19,atom_h,9,20260818:4515:200:2:19:1:9
200,dpfi,19,atom_v,9,20260818:4515:200:2:19:2:9
200,dpfi,19,atom_h,10,20260818:4515:200:2:19:1:10
200,dpfi,19,atom_v,10,20260818:4515:200:2:19:2:10
200,dpfi,19,atom_h,11,20260818:4515:200:2:19:1:11
200,dpfi,19,atom_v,11,20260818:4515:200:2:19:2:11
200,dpfi,19,atom_h,12,20260818:4515:200:2:19:1:12
200,dpfi,19,atom_v,12,20260818:4515:200:2:19:2:12
200,dpfi,19,atom_h,13,20260818:4515:200:2:19:1:13
200,dpfi,19,atom_v,13,20260818:4515:200:2:19:2:13
200,dpfi,19,atom_h,14,20260818:4515:200:2:19:1:14
200,dpfi,19,atom_v,14,20260818:4515:200:2:19:2:14
200,dpfi,19,atom_h,15,20260818:4515:200:2:19:1:15
200,dpfi,19,atom_v,15,20260818:4515:200:2:19:2:15
200,dpfi,20,blank_h,0,20260818:4515:200:2:20:3:0
200,dpfi,20,blank_v,0,20260818:4515:200:2:20:4:0
200,dpfi,20,dark_h,0,20260818:4515:200:2:20:5:0
200,dpfi,20,dark_v,0,20260818:4515:200:2:20:6:0
200,dpfi,20,atom_h,1,20260818:4515:200:2:20:1:1
200,dpfi,20,atom_v,1,20260818:4515:200:2:20:2:1
200,dpfi,20,atom_h,2,20260818:4515:200:2:20:1:2
200,dpfi,20,atom_v,2,20260818:4515:200:2:20:2:2
200,dpfi,20,atom_h,3,20260818:4515:200:2:20:1:3
200,dpfi,20,atom_v,3,20260818:4515:200:2:20:2:3
200,dpfi,20,atom_h,4,20260818:4515:200:2:20:1:4
200,dpfi,20,atom_v,4,20260818:4515:200:2:20:2:4
200,dpfi,20,atom_h,5,20260818:4515:200:2:20:1:5
200,dpfi,20,atom_v,5,20260818:4515:200:2:20:2:5
200,dpfi,20,atom_h,6,20260818:4515:200:2:20:1:6
200,dpfi,20,atom_v,6,20260818:4515:200:2:20:2:6
200,dpfi,20,atom_h,7,20260818:4515:200:2:20:1:7
200,dpfi,20,atom_v,7,20260818:4515:200:2:20:2:7
200,dpfi,20,atom_h,8,20260818:4515:200:2:20:1:8
200,dpfi,20,atom_v,8,20260818:4515:200:2:20:2:8
200,dpfi,20,atom_h,9,20260818:4515:200:2:20:1:9
200,dpfi,20,atom_v,9,20260818:4515:200:2:20:2:9
200,dpfi,20,atom_h,10,20260818:4515:200:2:20:1:10
200,dpfi,20,atom_v,10,20260818:4515:200:2:20:2:10
200,dpfi,20,atom_h,11,20260818:4515:200:2:20:1:11
200,dpfi,20,atom_v,11,20260818:4515:200:2:20:2:11
200,dpfi,20,atom_h,12,20260818:4515:200:2:20:1:12
200,dpfi,20,atom_v,12,20260818:4515:200:2:20:2:12
200,dpfi,20,atom_h,13,20260818:4515:200:2:20:1:13
200,dpfi,20,atom_v,13,20260818:4515:200:2:20:2:13
200,dpfi,20,atom_h,14,20260818:4515:200:2:20:1:14
200,dpfi,20,atom_v,14,20260818:4515:200:2:20:2:14
200,dpfi,20,atom_h,15,20260818:4515:200:2:20:1:15
200,dpfi,20,atom_v,15,20260818:4515:200:2:20:2:15
200,dpfi,21,blank_h,0,20260818:4515:200:2:21:3:0
200,dpfi,21,blank_v,0,20260818:4515:200:2:21:4:0
200,dpfi,21,dark_h,0,20260818:4515:200:2:21:5:0
200,dpfi,21,dark_v,0,20260818:4515:200:2:21:6:0
200,dpfi,21,atom_h,1,20260818:4515:200:2:21:1:1
200,dpfi,21,atom_v,1,20260818:4515:200:2:21:2:1
200,dpfi,21,atom_h,2,20260818:4515:200:2:21:1:2
200,dpfi,21,atom_v,2,20260818:4515:200:2:21:2:2
200,dpfi,21,atom_h,3,20260818:4515:200:2:21:1:3
200,dpfi,21,atom_v,3,20260818:4515:200:2:21:2:3
200,dpfi,21,atom_h,4,20260818:4515:200:2:21:1:4
200,dpfi,21,atom_v,4,20260818:4515:200:2:21:2:4
200,dpfi,21,atom_h,5,20260818:4515:200:2:21:1:5
200,dpfi,21,atom_v,5,20260818:4515:200:2:21:2:5
200,dpfi,21,atom_h,6,20260818:4515:200:2:21:1:6
200,dpfi,21,atom_v,6,20260818:4515:200:2:21:2:6
200,dpfi,21,atom_h,7,20260818:4515:200:2:21:1:7
200,dpfi,21,atom_v,7,20260818:4515:200:2:21:2:7
200,dpfi,21,atom_h,8,20260818:4515:200:2:21:1:8
200,dpfi,21,atom_v,8,20260818:4515:200:2:21:2:8
200,dpfi,21,atom_h,9,20260818:4515:200:2:21:1:9
200,dpfi,21,atom_v,9,20260818:4515:200:2:21:2:9
200,dpfi,21,atom_h,10,20260818:4515:200:2:21:1:10
200,dpfi,21,atom_v,10,20260818:4515:200:2:21:2:10
200,dpfi,21,atom_h,11,20260818:4515:200:2:21:1:11
200,dpfi,21,atom_v,11,20260818:4515:200:2:21:2:11
200,dpfi,21,atom_h,12,20260818:4515:200:2:21:1:12
200,dpfi,21,atom_v,12,20260818:4515:200:2:21:2:12
200,dpfi,21,atom_h,13,20260818:4515:200:2:21:1:13
200,dpfi,21,atom_v,13,20260818:4515:200:2:21:2:13
200,dpfi,21,atom_h,14,20260818:4515:200:2:21:1:14
200,dpfi,21,atom_v,14,20260818:4515:200:2:21:2:14
200,dpfi,21,atom_h,15,20260818:4515:200:2:21:1:15
200,dpfi,21,atom_v,15,20260818:4515:200:2:21:2:15
200,dpfi,22,blank_h,0,20260818:4515:200:2:22:3:0
200,dpfi,22,blank_v,0,20260818:4515:200:2:22:4:0
200,dpfi,22,dark_h,0,20260818:4515:200:2:22:5:0
200,dpfi,22,dark_v,0,20260818:4515:200:2:22:6:0
200,dpfi,22,atom_h,1,20260818:4515:200:2:22:1:1
200,dpfi,22,atom_v,1,20260818:4515:200:2:22:2:1
200,dpfi,22,atom_h,2,20260818:4515:200:2:22:1:2
200,dpfi,22,atom_v,2,20260818:4515:200:2:22:2:2
200,dpfi,22,atom_h,3,20260818:4515:200:2:22:1:3
200,dpfi,22,atom_v,3,20260818:4515:200:2:22:2:3
200,dpfi,22,atom_h,4,20260818:4515:200:2:22:1:4
200,dpfi,22,atom_v,4,20260818:4515:200:2:22:2:4
200,dpfi,22,atom_h,5,20260818:4515:200:2:22:1:5
200,dpfi,22,atom_v,5,20260818:4515:200:2:22:2:5
200,dpfi,22,atom_h,6,20260818:4515:200:2:22:1:6
200,dpfi,22,atom_v,6,20260818:4515:200:2:22:2:6
200,dpfi,22,atom_h,7,20260818:4515:200:2:22:1:7
200,dpfi,22,atom_v,7,20260818:4515:200:2:22:2:7
200,dpfi,22,atom_h,8,20260818:4515:200:2:22:1:8
200,dpfi,22,atom_v,8,20260818:4515:200:2:22:2:8
200,dpfi,22,atom_h,9,20260818:4515:200:2:22:1:9
200,dpfi,22,atom_v,9,20260818:4515:200:2:22:2:9
200,dpfi,22,atom_h,10,20260818:4515:200:2:22:1:10
200,dpfi,22,atom_v,10,20260818:4515:200:2:22:2:10
200,dpfi,22,atom_h,11,20260818:4515:200:2:22:1:11
200,dpfi,22,atom_v,11,20260818:4515:200:2:22:2:11
200,dpfi,22,atom_h,12,20260818:4515:200:2:22:1:12
200,dpfi,22,atom_v,12,20260818:4515:200:2:22:2:12
200,dpfi,22,atom_h,13,20260818:4515:200:2:22:1:13
200,dpfi,22,atom_v,13,20260818:4515:200:2:22:2:13
200,dpfi,22,atom_h,14,20260818:4515:200:2:22:1:14
200,dpfi,22,atom_v,14,20260818:4515:200:2:22:2:14
200,dpfi,22,atom_h,15,20260818:4515:200:2:22:1:15
200,dpfi,22,atom_v,15,20260818:4515:200:2:22:2:15
200,dpfi,23,blank_h,0,20260818:4515:200:2:23:3:0
200,dpfi,23,blank_v,0,20260818:4515:200:2:23:4:0
200,dpfi,23,dark_h,0,20260818:4515:200:2:23:5:0
200,dpfi,23,dark_v,0,20260818:4515:200:2:23:6:0
200,dpfi,23,atom_h,1,20260818:4515:200:2:23:1:1
200,dpfi,23,atom_v,1,20260818:4515:200:2:23:2:1
200,dpfi,23,atom_h,2,20260818:4515:200:2:23:1:2
200,dpfi,23,atom_v,2,20260818:4515:200:2:23:2:2
200,dpfi,23,atom_h,3,20260818:4515:200:2:23:1:3
200,dpfi,23,atom_v,3,20260818:4515:200:2:23:2:3
200,dpfi,23,atom_h,4,20260818:4515:200:2:23:1:4
200,dpfi,23,atom_v,4,20260818:4515:200:2:23:2:4
200,dpfi,23,atom_h,5,20260818:4515:200:2:23:1:5
200,dpfi,23,atom_v,5,20260818:4515:200:2:23:2:5
200,dpfi,23,atom_h,6,20260818:4515:200:2:23:1:6
200,dpfi,23,atom_v,6,20260818:4515:200:2:23:2:6
200,dpfi,23,atom_h,7,20260818:4515:200:2:23:1:7
200,dpfi,23,atom_v,7,20260818:4515:200:2:23:2:7
200,dpfi,23,atom_h,8,20260818:4515:200:2:23:1:8
200,dpfi,23,atom_v,8,20260818:4515:200:2:23:2:8
200,dpfi,23,atom_h,9,20260818:4515:200:2:23:1:9
200,dpfi,23,atom_v,9,20260818:4515:200:2:23:2:9
200,dpfi,23,atom_h,10,20260818:4515:200:2:23:1:10
200,dpfi,23,atom_v,10,20260818:4515:200:2:23:2:10
200,dpfi,23,atom_h,11,20260818:4515:200:2:23:1:11
200,dpfi,23,atom_v,11,20260818:4515:200:2:23:2:11
200,dpfi,23,atom_h,12,20260818:4515:200:2:23:1:12
200,dpfi,23,atom_v,12,20260818:4515:200:2:23:2:12
200,dpfi,23,atom_h,13,20260818:4515:200:2:23:1:13
200,dpfi,23,atom_v,13,20260818:4515:200:2:23:2:13
200,dpfi,23,atom_h,14,20260818:4515:200:2:23:1:14
200,dpfi,23,atom_v,14,20260818:4515:200:2:23:2:14
200,dpfi,23,atom_h,15,20260818:4515:200:2:23:1:15
200,dpfi,23,atom_v,15,20260818:4515:200:2:23:2:15
200,dpfi,24,blank_h,0,20260818:4515:200:2:24:3:0
200,dpfi,24,blank_v,0,20260818:4515:200:2:24:4:0
200,dpfi,24,dark_h,0,20260818:4515:200:2:24:5:0
200,dpfi,24,dark_v,0,20260818:4515:200:2:24:6:0
200,dpfi,24,atom_h,1,20260818:4515:200:2:24:1:1
200,dpfi,24,atom_v,1,20260818:4515:200:2:24:2:1
200,dpfi,24,atom_h,2,20260818:4515:200:2:24:1:2
200,dpfi,24,atom_v,2,20260818:4515:200:2:24:2:2
200,dpfi,24,atom_h,3,20260818:4515:200:2:24:1:3
200,dpfi,24,atom_v,3,20260818:4515:200:2:24:2:3
200,dpfi,24,atom_h,4,20260818:4515:200:2:24:1:4
200,dpfi,24,atom_v,4,20260818:4515:200:2:24:2:4
200,dpfi,24,atom_h,5,20260818:4515:200:2:24:1:5
200,dpfi,24,atom_v,5,20260818:4515:200:2:24:2:5
200,dpfi,24,atom_h,6,20260818:4515:200:2:24:1:6
200,dpfi,24,atom_v,6,20260818:4515:200:2:24:2:6
200,dpfi,24,atom_h,7,20260818:4515:200:2:24:1:7
200,dpfi,24,atom_v,7,20260818:4515:200:2:24:2:7
200,dpfi,24,atom_h,8,20260818:4515:200:2:24:1:8
200,dpfi,24,atom_v,8,20260818:4515:200:2:24:2:8
200,dpfi,24,atom_h,9,20260818:4515:200:2:24:1:9
200,dpfi,24,atom_v,9,20260818:4515:200:2:24:2:9
200,dpfi,24,atom_h,10,20260818:4515:200:2:24:1:10
200,dpfi,24,atom_v,10,20260818:4515:200:2:24:2:10
200,dpfi,24,atom_h,11,20260818:4515:200:2:24:1:11
200,dpfi,24,atom_v,11,20260818:4515:200:2:24:2:11
200,dpfi,24,atom_h,12,20260818:4515:200:2:24:1:12
200,dpfi,24,atom_v,12,20260818:4515:200:2:24:2:12
200,dpfi,24,atom_h,13,20260818:4515:200:2:24:1:13
200,dpfi,24,atom_v,13,20260818:4515:200:2:24:2:13
200,dpfi,24,atom_h,14,20260818:4515:200:2:24:1:14
200,dpfi,24,atom_v,14,20260818:4515:200:2:24:2:14
200,dpfi,24,atom_h,15,20260818:4515:200:2:24:1:15
200,dpfi,24,atom_v,15,20260818:4515:200:2:24:2:15
200,dpfi,25,blank_h,0,20260818:4515:200:2:25:3:0
200,dpfi,25,blank_v,0,20260818:4515:200:2:25:4:0
200,dpfi,25,dark_h,0,20260818:4515:200:2:25:5:0
200,dpfi,25,dark_v,0,20260818:4515:200:2:25:6:0
200,dpfi,25,atom_h,1,20260818:4515:200:2:25:1:1
200,dpfi,25,atom_v,1,20260818:4515:200:2:25:2:1
200,dpfi,25,atom_h,2,20260818:4515:200:2:25:1:2
200,dpfi,25,atom_v,2,20260818:4515:200:2:25:2:2
200,dpfi,25,atom_h,3,20260818:4515:200:2:25:1:3
200,dpfi,25,atom_v,3,20260818:4515:200:2:25:2:3
200,dpfi,25,atom_h,4,20260818:4515:200:2:25:1:4
200,dpfi,25,atom_v,4,20260818:4515:200:2:25:2:4
200,dpfi,25,atom_h,5,20260818:4515:200:2:25:1:5
200,dpfi,25,atom_v,5,20260818:4515:200:2:25:2:5
200,dpfi,25,atom_h,6,20260818:4515:200:2:25:1:6
200,dpfi,25,atom_v,6,20260818:4515:200:2:25:2:6
200,dpfi,25,atom_h,7,20260818:4515:200:2:25:1:7
200,dpfi,25,atom_v,7,20260818:4515:200:2:25:2:7
200,dpfi,25,atom_h,8,20260818:4515:200:2:25:1:8
200,dpfi,25,atom_v,8,20260818:4515:200:2:25:2:8
200,dpfi,25,atom_h,9,20260818:4515:200:2:25:1:9
200,dpfi,25,atom_v,9,20260818:4515:200:2:25:2:9
200,dpfi,25,atom_h,10,20260818:4515:200:2:25:1:10
200,dpfi,25,atom_v,10,20260818:4515:200:2:25:2:10
200,dpfi,25,atom_h,11,20260818:4515:200:2:25:1:11
200,dpfi,25,atom_v,11,20260818:4515:200:2:25:2:11
200,dpfi,25,atom_h,12,20260818:4515:200:2:25:1:12
200,dpfi,25,atom_v,12,20260818:4515:200:2:25:2:12
200,dpfi,25,atom_h,13,20260818:4515:200:2:25:1:13
200,dpfi,25,atom_v,13,20260818:4515:200:2:25:2:13
200,dpfi,25,atom_h,14,20260818:4515:200:2:25:1:14
200,dpfi,25,atom_v,14,20260818:4515:200:2:25:2:14
200,dpfi,25,atom_h,15,20260818:4515:200:2:25:1:15
200,dpfi,25,atom_v,15,20260818:4515:200:2:25:2:15
200,dpfi,26,blank_h,0,20260818:4515:200:2:26:3:0
200,dpfi,26,blank_v,0,20260818:4515:200:2:26:4:0
200,dpfi,26,dark_h,0,20260818:4515:200:2:26:5:0
200,dpfi,26,dark_v,0,20260818:4515:200:2:26:6:0
200,dpfi,26,atom_h,1,20260818:4515:200:2:26:1:1
200,dpfi,26,atom_v,1,20260818:4515:200:2:26:2:1
200,dpfi,26,atom_h,2,20260818:4515:200:2:26:1:2
200,dpfi,26,atom_v,2,20260818:4515:200:2:26:2:2
200,dpfi,26,atom_h,3,20260818:4515:200:2:26:1:3
200,dpfi,26,atom_v,3,20260818:4515:200:2:26:2:3
200,dpfi,26,atom_h,4,20260818:4515:200:2:26:1:4
200,dpfi,26,atom_v,4,20260818:4515:200:2:26:2:4
200,dpfi,26,atom_h,5,20260818:4515:200:2:26:1:5
200,dpfi,26,atom_v,5,20260818:4515:200:2:26:2:5
200,dpfi,26,atom_h,6,20260818:4515:200:2:26:1:6
200,dpfi,26,atom_v,6,20260818:4515:200:2:26:2:6
200,dpfi,26,atom_h,7,20260818:4515:200:2:26:1:7
200,dpfi,26,atom_v,7,20260818:4515:200:2:26:2:7
200,dpfi,26,atom_h,8,20260818:4515:200:2:26:1:8
200,dpfi,26,atom_v,8,20260818:4515:200:2:26:2:8
200,dpfi,26,atom_h,9,20260818:4515:200:2:26:1:9
200,dpfi,26,atom_v,9,20260818:4515:200:2:26:2:9
200,dpfi,26,atom_h,10,20260818:4515:200:2:26:1:10
200,dpfi,26,atom_v,10,20260818:4515:200:2:26:2:10
200,dpfi,26,atom_h,11,20260818:4515:200:2:26:1:11
200,dpfi,26,atom_v,11,20260818:4515:200:2:26:2:11
200,dpfi,26,atom_h,12,20260818:4515:200:2:26:1:12
200,dpfi,26,atom_v,12,20260818:4515:200:2:26:2:12
200,dpfi,26,atom_h,13,20260818:4515:200:2:26:1:13
200,dpfi,26,atom_v,13,20260818:4515:200:2:26:2:13
200,dpfi,26,atom_h,14,20260818:4515:200:2:26:1:14
200,dpfi,26,atom_v,14,20260818:4515:200:2:26:2:14
200,dpfi,26,atom_h,15,20260818:4515:200:2:26:1:15
200,dpfi,26,atom_v,15,20260818:4515:200:2:26:2:15
200,dpfi,27,blank_h,0,20260818:4515:200:2:27:3:0
200,dpfi,27,blank_v,0,20260818:4515:200:2:27:4:0
200,dpfi,27,dark_h,0,20260818:4515:200:2:27:5:0
200,dpfi,27,dark_v,0,20260818:4515:200:2:27:6:0
200,dpfi,27,atom_h,1,20260818:4515:200:2:27:1:1
200,dpfi,27,atom_v,1,20260818:4515:200:2:27:2:1
200,dpfi,27,atom_h,2,20260818:4515:200:2:27:1:2
200,dpfi,27,atom_v,2,20260818:4515:200:2:27:2:2
200,dpfi,27,atom_h,3,20260818:4515:200:2:27:1:3
200,dpfi,27,atom_v,3,20260818:4515:200:2:27:2:3
200,dpfi,27,atom_h,4,20260818:4515:200:2:27:1:4
200,dpfi,27,atom_v,4,20260818:4515:200:2:27:2:4
200,dpfi,27,atom_h,5,20260818:4515:200:2:27:1:5
200,dpfi,27,atom_v,5,20260818:4515:200:2:27:2:5
200,dpfi,27,atom_h,6,20260818:4515:200:2:27:1:6
200,dpfi,27,atom_v,6,20260818:4515:200:2:27:2:6
200,dpfi,27,atom_h,7,20260818:4515:200:2:27:1:7
200,dpfi,27,atom_v,7,20260818:4515:200:2:27:2:7
200,dpfi,27,atom_h,8,20260818:4515:200:2:27:1:8
200,dpfi,27,atom_v,8,20260818:4515:200:2:27:2:8
200,dpfi,27,atom_h,9,20260818:4515:200:2:27:1:9
200,dpfi,27,atom_v,9,20260818:4515:200:2:27:2:9
200,dpfi,27,atom_h,10,20260818:4515:200:2:27:1:10
200,dpfi,27,atom_v,10,20260818:4515:200:2:27:2:10
200,dpfi,27,atom_h,11,20260818:4515:200:2:27:1:11
200,dpfi,27,atom_v,11,20260818:4515:200:2:27:2:11
200,dpfi,27,atom_h,12,20260818:4515:200:2:27:1:12
200,dpfi,27,atom_v,12,20260818:4515:200:2:27:2:12
200,dpfi,27,atom_h,13,20260818:4515:200:2:27:1:13
200,dpfi,27,atom_v,13,20260818:4515:200:2:27:2:13
200,dpfi,27,atom_h,14,20260818:4515:200:2:27:1:14
200,dpfi,27,atom_v,14,20260818:4515:200:2:27:2:14
200,dpfi,27,atom_h,15,20260818:4515:200:2:27:1:15
200,dpfi,27,atom_v,15,20260818:4515:200:2:27:2:15
200,dpfi,28,blank_h,0,20260818:4515:200:2:28:3:0
200,dpfi,28,blank_v,0,20260818:4515:200:2:28:4:0
200,dpfi,28,dark_h,0,20260818:4515:200:2:28:5:0
200,dpfi,28,dark_v,0,20260818:4515:200:2:28:6:0
200,dpfi,28,atom_h,1,20260818:4515:200:2:28:1:1
200,dpfi,28,atom_v,1,20260818:4515:200:2:28:2:1
200,dpfi,28,atom_h,2,20260818:4515:200:2:28:1:2
200,dpfi,28,atom_v,2,20260818:4515:200:2:28:2:2
200,dpfi,28,atom_h,3,20260818:4515:200:2:28:1:3
200,dpfi,28,atom_v,3,20260818:4515:200:2:28:2:3
200,dpfi,28,atom_h,4,20260818:4515:200:2:28:1:4
200,dpfi,28,atom_v,4,20260818:4515:200:2:28:2:4
200,dpfi,28,atom_h,5,20260818:4515:200:2:28:1:5
200,dpfi,28,atom_v,5,20260818:4515:200:2:28:2:5
200,dpfi,28,atom_h,6,20260818:4515:200:2:28:1:6
200,dpfi,28,atom_v,6,20260818:4515:200:2:28:2:6
200,dpfi,28,atom_h,7,20260818:4515:200:2:28:1:7
200,dpfi,28,atom_v,7,20260818:4515:200:2:28:2:7
200,dpfi,28,atom_h,8,20260818:4515:200:2:28:1:8
200,dpfi,28,atom_v,8,20260818:4515:200:2:28:2:8
200,dpfi,28,atom_h,9,20260818:4515:200:2:28:1:9
200,dpfi,28,atom_v,9,20260818:4515:200:2:28:2:9
200,dpfi,28,atom_h,10,20260818:4515:200:2:28:1:10
200,dpfi,28,atom_v,10,20260818:4515:200:2:28:2:10
200,dpfi,28,atom_h,11,20260818:4515:200:2:28:1:11
200,dpfi,28,atom_v,11,20260818:4515:200:2:28:2:11
200,dpfi,28,atom_h,12,20260818:4515:200:2:28:1:12
200,dpfi,28,atom_v,12,20260818:4515:200:2:28:2:12
200,dpfi,28,atom_h,13,20260818:4515:200:2:28:1:13
200,dpfi,28,atom_v,13,20260818:4515:200:2:28:2:13
200,dpfi,28,atom_h,14,20260818:4515:200:2:28:1:14
200,dpfi,28,atom_v,14,20260818:4515:200:2:28:2:14
200,dpfi,28,atom_h,15,20260818:4515:200:2:28:1:15
200,dpfi,28,atom_v,15,20260818:4515:200:2:28:2:15
200,dpfi,29,blank_h,0,20260818:4515:200:2:29:3:0
200,dpfi,29,blank_v,0,20260818:4515:200:2:29:4:0
200,dpfi,29,dark_h,0,20260818:4515:200:2:29:5:0
200,dpfi,29,dark_v,0,20260818:4515:200:2:29:6:0
200,dpfi,29,atom_h,1,20260818:4515:200:2:29:1:1
200,dpfi,29,atom_v,1,20260818:4515:200:2:29:2:1
200,dpfi,29,atom_h,2,20260818:4515:200:2:29:1:2
200,dpfi,29,atom_v,2,20260818:4515:200:2:29:2:2
200,dpfi,29,atom_h,3,20260818:4515:200:2:29:1:3
200,dpfi,29,atom_v,3,20260818:4515:200:2:29:2:3
200,dpfi,29,atom_h,4,20260818:4515:200:2:29:1:4
200,dpfi,29,atom_v,4,20260818:4515:200:2:29:2:4
200,dpfi,29,atom_h,5,20260818:4515:200:2:29:1:5
200,dpfi,29,atom_v,5,20260818:4515:200:2:29:2:5
200,dpfi,29,atom_h,6,20260818:4515:200:2:29:1:6
200,dpfi,29,atom_v,6,20260818:4515:200:2:29:2:6
200,dpfi,29,atom_h,7,20260818:4515:200:2:29:1:7
200,dpfi,29,atom_v,7,20260818:4515:200:2:29:2:7
200,dpfi,29,atom_h,8,20260818:4515:200:2:29:1:8
200,dpfi,29,atom_v,8,20260818:4515:200:2:29:2:8
200,dpfi,29,atom_h,9,20260818:4515:200:2:29:1:9
200,dpfi,29,atom_v,9,20260818:4515:200:2:29:2:9
200,dpfi,29,atom_h,10,20260818:4515:200:2:29:1:10
200,dpfi,29,atom_v,10,20260818:4515:200:2:29:2:10
200,dpfi,29,atom_h,11,20260818:4515:200:2:29:1:11
200,dpfi,29,atom_v,11,20260818:4515:200:2:29:2:11
200,dpfi,29,atom_h,12,20260818:4515:200:2:29:1:12
200,dpfi,29,atom_v,12,20260818:4515:200:2:29:2:12
200,dpfi,29,atom_h,13,20260818:4515:200:2:29:1:13
200,dpfi,29,atom_v,13,20260818:4515:200:2:29:2:13
200,dpfi,29,atom_h,14,20260818:4515:200:2:29:1:14
200,dpfi,29,atom_v,14,20260818:4515:200:2:29:2:14
200,dpfi,29,atom_h,15,20260818:4515:200:2:29:1:15
200,dpfi,29,atom_v,15,20260818:4515:200:2:29:2:15
200,dpfi,30,blank_h,0,20260818:4515:200:2:30:3:0
200,dpfi,30,blank_v,0,20260818:4515:200:2:30:4:0
200,dpfi,30,dark_h,0,20260818:4515:200:2:30:5:0
200,dpfi,30,dark_v,0,20260818:4515:200:2:30:6:0
200,dpfi,30,atom_h,1,20260818:4515:200:2:30:1:1
200,dpfi,30,atom_v,1,20260818:4515:200:2:30:2:1
200,dpfi,30,atom_h,2,20260818:4515:200:2:30:1:2
200,dpfi,30,atom_v,2,20260818:4515:200:2:30:2:2
200,dpfi,30,atom_h,3,20260818:4515:200:2:30:1:3
200,dpfi,30,atom_v,3,20260818:4515:200:2:30:2:3
200,dpfi,30,atom_h,4,20260818:4515:200:2:30:1:4
200,dpfi,30,atom_v,4,20260818:4515:200:2:30:2:4
200,dpfi,30,atom_h,5,20260818:4515:200:2:30:1:5
