duration_us,image_q,observable,predeclared_sequence_count,supported_count,unsupported_count,mean,mean_error_or_bias,sd,q16,median,q84,optimizer_failure_count,residual_failure_count,active_physical_bound_count
250,7,eta,64,64,0,0.8316185602222151,-0.002005416227740326,0.012602505021951007,0.8173235671358552,0.831759594348295,0.843701331330592,0,0,0
250,7,rho_y,64,64,0,0.9653157213643571,0.0010559614637081789,0.012564033313847502,0.9537281142226284,0.9654793051590205,0.9776571544274608,0,0,0
250,8,eta,64,64,0,0.8068076265440964,-0.00017374267191629274,0.010006116739381288,0.7957215572890339,0.8065216400582562,0.8164025078751678,0,0,0
250,8,rho_y,64,64,0,0.9582011531671785,0.0001852901164574837,0.011094708347600426,0.9457673728232796,0.9600930101027711,0.9688985366721447,0,0,0
250,9,eta,64,64,0,0.7783169530902311,-0.0023301408429994026,0.013963072096241352,0.7668194801287125,0.7757314352748447,0.7925092543691896,0,0,0
250,9,rho_y,64,64,0,0.9498397039328115,-0.0018403081066051662,0.012715591854789182,0.9383502687960164,0.9467772812380706,0.9641377948357562,0,0,0
250,10,eta,64,64,0,0.7524169889899203,-0.0022022200580455818,0.012511170963988733,0.7398505750420502,0.7510048275514593,0.7658828953022296,0,0,0
250,10,rho_y,64,64,0,0.9453106544451223,6.308461057147503e-05,0.014528069593698255,0.9321865858060727,0.9420731466824963,0.9601946155915124,0,0,0
250,11,eta,64,64,0,0.7271448867899352,-0.0017553059484828309,0.010886714597489229,0.7163367806101101,0.7262015241385096,0.7355636323433027,0,0,0
250,11,rho_y,64,64,0,0.9371220946605101,-0.0015925910250682816,0.013600924691433796,0.9230912742663558,0.9366980088851009,0.9514259187823113,0,0,0
250,12,eta,64,64,0,0.7017663748280831,-0.0017232154922512833,0.013183301832614737,0.6873791957893535,0.7023978708178685,0.7143614071282097,0,0,0
250,12,rho_y,64,64,0,0.9285025875344751,-0.003573860890299492,0.013222609384168502,0.9153750852132253,0.9272954206870856,0.942364136911525,0,0,0
250,13,eta,64,64,0,0.6772478152521926,-0.0011377226732216476,0.013426181446753845,0.6638331720102303,0.6752899081445898,0.6900943004708442,0,0,0
250,13,rho_y,64,64,0,0.9266847769649434,0.0013576166024303893,0.012290581938192942,0.9126148805583222,0.9270597760073042,0.9396587500198708,0,0,0
250,14,eta,64,64,0,0.652895987440693,-0.0006948495671902297,0.010599646715711572,0.6412166584599935,0.6528263493937139,0.6641484505966609,0,0,0
250,14,rho_y,64,64,0,0.9178052946451182,-0.0006567015788971689,0.014821710711539487,0.9037208394378818,0.9148017597502247,0.9334634219160188,0,0,0
250,15,eta,64,64,0,0.6294306699166279,0.00032277168625419704,0.009500315769233969,0.6195376341869641,0.6275547562986289,0.6391434480983113,0,0,0
250,15,rho_y,64,64,0,0.9113172905961338,-0.0001582763437104808,0.01156327096413408,0.9005931653742838,0.9103626188028915,0.9214587266905034,0,0,0
300,1,eta,64,64,0,1.001785414956151,0.001785414956150963,0.013047740297215301,0.9883475758348624,1.0022031517552545,1.015652651731367,0,0,0
300,1,rho_y,64,64,0,1.0012164606477352,0.0012164606477352343,0.008880840429215076,0.9932453024288621,1.0006828147499878,1.0110248044371164,0,0,0
300,2,eta,64,64,0,0.9660286932080986,0.00020470841173133962,0.013372441355274049,0.9534990934297581,0.9652652233614614,0.9791615574737204,0,0,0
300,2,rho_y,64,64,0,0.9922358415950159,-0.0008335452763883443,0.010281797224345815,0.9840917962229632,0.9898976468468129,1.0009517128453214,0,0,0
300,3,eta,64,64,0,0.9338732267812834,0.0017722462558764848,0.011448950541599378,0.9216104538444053,0.9349183773262344,0.9433047297415272,0,0,0
300,3,rho_y,64,64,0,0.9844196108784775,-0.0016159905914473922,0.010871760917646228,0.9728056853913736,0.9841489113848418,0.9952359420151142,0,0,0
300,4,eta,64,64,0,0.9035895195368687,0.004761684077154658,0.011628805578400889,0.8895971714088265,0.905704771316897,0.9136270461109767,0,0,0
300,4,rho_y,64,64,0,0.981193662298387,0.0023004855492257618,0.011704069281901203,0.9710319118221812,0.9789847997680986,0.9946444944341439,0,0,0
300,5,eta,64,64,0,0.8657533225083642,-0.00025021712347439266,0.010957266215044862,0.8551083569364831,0.8669091836297926,0.8768167599526322,0,0,0
300,5,rho_y,64,64,0,0.9711200239877927,-0.000516720045751682,0.012472842968526464,0.9599254938107349,0.9716489475449711,0.9833833574200813,0,0,0
300,6,eta,64,64,0,0.8355034649604389,0.0018794885104834423,0.011031516628205113,0.8253369668799801,0.8343967987824208,0.8460088268560932,0,0,0
300,6,rho_y,64,64,0,0.9658789050458584,0.0016191451452093903,0.009787877190507117,0.9570425662415589,0.9666617689394432,0.9736069221069736,0,0,0
300,7,eta,64,64,0,0.8005204443200244,-0.0011694267288245956,0.009275766226270219,0.7912868946992563,0.8007154341776983,0.809690424552019,0,0,0
300,7,rho_y,64,64,0,0.9556701662994798,-0.0010860080498161385,0.010886626889363399,0.9467126475905465,0.9542920272944153,0.964866897764514,0,0,0
300,8,eta,64,64,0,0.7708845568176333,0.0006850138937827439,0.011929583873005025,0.7597708362430275,0.7696173743243298,0.7820584330620175,0,0,0
300,8,rho_y,64,64,0,0.9500927753491935,0.0009738158664501159,0.011653936786624412,0.9381368922652762,0.9508211604500973,0.961106864187842,0,0,0
300,9,eta,64,64,0,0.7385753424779067,-0.0005754285797917088,0.011159825971761635,0.7283471507928184,0.7388029082442165,0.7498229728874412,0,0,0
300,9,rho_y,64,64,0,0.9405667344038431,-0.0007734713551122326,0.013299692751080599,0.9275511540135,0.9402200850938256,0.9523936844240741,0,0,0
300,10,eta,64,64,0,0.7082527287596875,-0.00029430637138744796,0.010149556631077467,0.6965053060731764,0.7086053791462457,0.7191359097747614,0,0,0
300,10,rho_y,64,64,0,0.9317174382600302,-0.001695316570978456,0.011369239022758746,0.9198105902593917,0.9312040249992144,0.9415145397951754,0,0,0
300,11,eta,64,64,0,0.6789555201617042,0.0005699822362901456,0.009340676739715201,0.6695198940893036,0.6777922003313432,0.6887068529692597,0,0,0
300,11,rho_y,64,64,0,0.9275283036224564,0.0022011432599433785,0.010149482889077221,0.9171159786995056,0.9282387974163773,0.9363385541090231,0,0,0
300,12,eta,64,64,0,0.6466552631228351,-0.0020138949050326396,0.010440160112120846,0.6356065400732911,0.6479500419914075,0.6555791180726493,0,0,0
300,12,rho_y,64,64,0,0.9142365410397756,-0.0028380126880591192,0.01398901237476945,0.9031646997564188,0.9124075963204006,0.9298804226727446,0,0,0
300,13,eta,64,64,0,0.6167148120244277,-0.002686239606422964,0.008483326164177253,0.6085011363464679,0.6167027783956314,0.6263541839808744,0,0,0
300,13,rho_y,64,64,0,0.9078729345692849,-0.0007723737500130081,0.013045505805980568,0.8924045481451666,0.910256307065898,0.9187607030451105,0,0,0
300,14,eta,64,64,0,0.5911734128886086,0.000588910018342657,0.00985840074785825,0.5821406070172563,0.5918524666129461,0.6016480436825603,0,0,0
300,14,rho_y,64,64,0,0.9004834215694951,0.0004546239161644025,0.013550875154886404,0.8885434471763184,0.9012507373557863,0.9143931787673389,0,0,0
300,15,eta,64,64,0,0.5622155049445059,-6.8223513351520215e-06,0.011362963761809345,0.5484577000054444,0.5642077544618254,0.5721150711877573,0,0,0
300,15,rho_y,64,64,0,0.888277618137306,-0.0029355975101629708,0.018459046843078558,0.8714518324417991,0.88991402197421,0.9043848541404053,0,0,0
350,1,eta,64,64,0,0.9986495267221822,-0.0013504732778177823,0.009824914783237926,0.9881093406080159,1.0000739608269638,1.0086526433854528,0,0,0
350,1,rho_y,64,64,0,0.9985918819064405,-0.0014081180935594413,0.010000158972201382,0.989396121244531,0.9987665932614083,1.0087440789843531,0,0,0
350,2,eta,64,64,0,0.9599887558128488,-0.00018317832601989423,0.010592230060224651,0.9491724764832596,0.959328661705659,0.9690399292125641,0,0,0
