duration_us,draw_id,image_q,delta_eta_q_given_1,delta_rho_y_q_given_1,truth_delta_eta_q_given_1,truth_delta_rho_y_q_given_1,eta_pair_supported,rho_y_pair_supported,eta_pair_reason,rho_y_pair_reason
200,55,5,-0.08192962523896086,-0.01694864358254089,-0.09013118890064764,-0.018713661427476103,true,true,supported,supported
200,55,6,-0.07011072222057324,0.00983359681214302,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
200,55,7,-0.1097913232240818,-0.013157165472565069,-0.13399646036816137,-0.028363255966455614,true,true,supported,supported
200,55,8,-0.14290050844021696,-0.03472957737757576,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
200,55,9,-0.18633533114054202,-0.028921546869293824,-0.17707012754902263,-0.03822704077541306,true,true,supported,supported
200,55,10,-0.19600165017410942,-0.035140278581910156,-0.19831012895115097,-0.04324382565070417,true,true,supported,supported
200,55,11,-0.2119533158535004,-0.058581185858393,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
200,55,12,-0.23671823578015028,-0.07228744627226613,-0.24019989567012046,-0.05345805193997821,true,true,supported,supported
200,55,13,-0.2356287034281661,-0.03559287639854247,-0.26084922894230167,-0.058659794241044616,true,true,supported,supported
200,55,14,-0.26332421721151533,-0.05932646369033179,-0.2813010569091132,-0.06392768336883092,true,true,supported,supported
200,55,15,-0.3078827237324433,-0.0841182681187912,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
200,56,1,0.0,0.0,0.0,0.0,true,true,supported,supported
200,56,2,-0.021982760047303818,-0.002819242353843787,-0.022834405935228896,-0.004609178441481565,true,true,supported,supported
200,56,3,-0.02544117828988146,-0.032737567258095845,-0.04546743062120617,-0.009263535895236208,true,true,supported,supported
200,56,4,-0.06462010460335388,-0.02394914421610883,-0.06789901947459309,-0.01396439853007514,true,true,supported,supported
200,56,5,-0.07615931173134305,-0.027151198600231408,-0.09013118890064764,-0.018713661427476103,true,true,supported,supported
200,56,6,-0.12325187226318135,-0.040839735456511095,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
200,56,7,-0.12232853584368997,-0.037092674515300406,-0.13399646036816137,-0.028363255966455614,true,true,supported,supported
200,56,8,-0.1423475799021492,-0.03951523259233369,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
200,56,9,-0.16077287502125193,-0.023606980960727886,-0.17707012754902263,-0.03822704077541306,true,true,supported,supported
200,56,10,-0.1895762578128456,-0.06413077862249206,-0.19831012895115097,-0.04324382565070417,true,true,supported,supported
200,56,11,-0.21454176689202387,-0.06825085822361332,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
200,56,12,-0.23193416614250983,-0.06273424891677859,-0.24019989567012046,-0.05345805193997821,true,true,supported,supported
200,56,13,-0.2360649785772715,-0.06909043325803899,-0.26084922894230167,-0.058659794241044616,true,true,supported,supported
200,56,14,-0.2721064620837673,-0.09312414246793255,-0.2813010569091132,-0.06392768336883092,true,true,supported,supported
200,56,15,-0.28964080614989274,-0.07263144063283888,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
200,57,1,0.0,0.0,0.0,0.0,true,true,supported,supported
200,57,2,-0.06184649420030375,-0.014901805368056076,-0.022834405935228896,-0.004609178441481565,true,true,supported,supported
200,57,3,-0.07295600425905169,-0.03657992590013315,-0.04546743062120617,-0.009263535895236208,true,true,supported,supported
200,57,4,-0.0874760341831976,-0.05471339473714931,-0.06789901947459309,-0.01396439853007514,true,true,supported,supported
200,57,5,-0.10951642087917068,-0.025660466592989928,-0.09013118890064764,-0.018713661427476103,true,true,supported,supported
200,57,6,-0.10788280497250902,-0.04946252955431929,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
200,57,7,-0.13727483621741265,-0.047910015604048395,-0.13399646036816137,-0.028363255966455614,true,true,supported,supported
200,57,8,-0.1595784350513172,-0.02702719464608061,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
200,57,9,-0.19411465585873888,-0.07539911202448046,-0.17707012754902263,-0.03822704077541306,true,true,supported,supported
200,57,10,-0.19716983914834796,-0.032603695424975654,-0.19831012895115097,-0.04324382565070417,true,true,supported,supported
200,57,11,-0.23630841788439128,-0.052128224975632076,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
200,57,12,-0.2489502646158145,-0.07935071229753976,-0.24019989567012046,-0.05345805193997821,true,true,supported,supported
200,57,13,-0.26989008036310036,-0.05071149778133299,-0.26084922894230167,-0.058659794241044616,true,true,supported,supported
200,57,14,-0.2830297691892476,-0.04332504415942284,-0.2813010569091132,-0.06392768336883092,true,true,supported,supported
200,57,15,-0.29767783766945,-0.06354019780096132,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
200,58,1,0.0,0.0,0.0,0.0,true,true,supported,supported
200,58,2,-0.013501127983127303,-0.010150043270632292,-0.022834405935228896,-0.004609178441481565,true,true,supported,supported
200,58,3,-0.030344459204246443,0.009426780122905098,-0.04546743062120617,-0.009263535895236208,true,true,supported,supported
200,58,4,-0.06521543512727745,-0.013157947076786636,-0.06789901947459309,-0.01396439853007514,true,true,supported,supported
200,58,5,-0.07666991092317399,0.006372161317738323,-0.09013118890064764,-0.018713661427476103,true,true,supported,supported
200,58,6,-0.12153659204788647,0.0007157159540280844,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
200,58,7,-0.136561360854199,-0.02959344442636891,-0.13399646036816137,-0.028363255966455614,true,true,supported,supported
200,58,8,-0.14578218403691856,-0.016576873533964642,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
200,58,9,-0.14517675307318045,-0.03024769287216611,-0.17707012754902263,-0.03822704077541306,true,true,supported,supported
200,58,10,-0.179322833886009,-0.02607245823272264,-0.19831012895115097,-0.04324382565070417,true,true,supported,supported
200,58,11,-0.200202066728686,-0.03335813959935019,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
200,58,12,-0.2554777747695671,-0.05334712455694213,-0.24019989567012046,-0.05345805193997821,true,true,supported,supported
200,58,13,-0.2715523570347508,-0.0403527590554601,-0.26084922894230167,-0.058659794241044616,true,true,supported,supported
200,58,14,-0.2623067491908687,-0.0524255595388764,-0.2813010569091132,-0.06392768336883092,true,true,supported,supported
200,58,15,-0.2900609743932212,-0.03630993690991369,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
200,59,1,0.0,0.0,0.0,0.0,true,true,supported,supported
200,59,2,-0.015155260121784031,0.0008490677704972027,-0.022834405935228896,-0.004609178441481565,true,true,supported,supported
200,59,3,-0.02105705780808098,0.006252547515739337,-0.04546743062120617,-0.009263535895236208,true,true,supported,supported
200,59,4,-0.07082646899274714,-0.02827209658438634,-0.06789901947459309,-0.01396439853007514,true,true,supported,supported
200,59,5,-0.08795157478389859,0.0038166604090461576,-0.09013118890064764,-0.018713661427476103,true,true,supported,supported
200,59,6,-0.11201657850700675,-0.027445545587157505,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
200,59,7,-0.15173444957113358,-0.008338082050344586,-0.13399646036816137,-0.028363255966455614,true,true,supported,supported
200,59,8,-0.1652728430585657,-0.030371894087216078,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
200,59,9,-0.1842866460738538,-0.03880870846148621,-0.17707012754902263,-0.03822704077541306,true,true,supported,supported
200,59,10,-0.1856159079558124,-0.04344077794199508,-0.19831012895115097,-0.04324382565070417,true,true,supported,supported
200,59,11,-0.22980737379490013,-0.043160498138893,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
200,59,12,-0.2514890424346349,-0.04212145465742512,-0.24019989567012046,-0.05345805193997821,true,true,supported,supported
200,59,13,-0.2407086800199455,-0.03797282644635769,-0.26084922894230167,-0.058659794241044616,true,true,supported,supported
200,59,14,-0.2890375273792841,-0.09351708499639022,-0.2813010569091132,-0.06392768336883092,true,true,supported,supported
200,59,15,-0.30007423583225235,-0.06766306751554363,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
200,60,1,0.0,0.0,0.0,0.0,true,true,supported,supported
200,60,2,-0.05420198149289146,-0.016947012719420562,-0.022834405935228896,-0.004609178441481565,true,true,supported,supported
200,60,3,-0.046298791677965134,0.014862174302956221,-0.04546743062120617,-0.009263535895236208,true,true,supported,supported
200,60,4,-0.06913073219141253,0.008174487732331981,-0.06789901947459309,-0.01396439853007514,true,true,supported,supported
200,60,5,-0.08544356965907196,-0.008645967962608192,-0.09013118890064764,-0.018713661427476103,true,true,supported,supported
200,60,6,-0.14107055706305116,-0.03200260702933222,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
200,60,7,-0.14524813186095553,-0.04083640612274708,-0.13399646036816137,-0.028363255966455614,true,true,supported,supported
200,60,8,-0.18519912598259036,-0.021219868938519904,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
200,60,9,-0.18082724889294788,-0.0322385059398862,-0.17707012754902263,-0.03822704077541306,true,true,supported,supported
200,60,10,-0.1949485249157651,-0.030758039853525987,-0.19831012895115097,-0.04324382565070417,true,true,supported,supported
200,60,11,-0.23008182214969142,-0.0407715237210714,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
200,60,12,-0.25656350510793746,-0.0751463724239344,-0.24019989567012046,-0.05345805193997821,true,true,supported,supported
200,60,13,-0.28034277065199964,-0.056995967502423084,-0.26084922894230167,-0.058659794241044616,true,true,supported,supported
200,60,14,-0.29976120298436193,-0.06547804713764893,-0.2813010569091132,-0.06392768336883092,true,true,supported,supported
200,60,15,-0.31655822678119405,-0.08103431386225024,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
200,61,1,0.0,0.0,0.0,0.0,true,true,supported,supported
200,61,2,-0.02461349574187799,-0.015241214156268335,-0.022834405935228896,-0.004609178441481565,true,true,supported,supported
200,61,3,-0.056456204520200504,-0.0016982045444682292,-0.04546743062120617,-0.009263535895236208,true,true,supported,supported
200,61,4,-0.10485708419654483,-0.03992276338503464,-0.06789901947459309,-0.01396439853007514,true,true,supported,supported
200,61,5,-0.11612190175189807,-0.02692582732459603,-0.09013118890064764,-0.018713661427476103,true,true,supported,supported
200,61,6,-0.1316379095656418,-0.03195094177013613,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
200,61,7,-0.1569449023318248,-0.03090030780392594,-0.13399646036816137,-0.028363255966455614,true,true,supported,supported
200,61,8,-0.18318032347351298,-0.03926757915249346,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
200,61,9,-0.17184499344155435,-0.04722127191943437,-0.17707012754902263,-0.03822704077541306,true,true,supported,supported
200,61,10,-0.22748879488462193,-0.036219868098445906,-0.19831012895115097,-0.04324382565070417,true,true,supported,supported
200,61,11,-0.22822287725447554,-0.03977911648962651,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
200,61,12,-0.26259351410911314,-0.04315798937840243,-0.24019989567012046,-0.05345805193997821,true,true,supported,supported
200,61,13,-0.2801106292731843,-0.08998416517753649,-0.26084922894230167,-0.058659794241044616,true,true,supported,supported
200,61,14,-0.31889082426008053,-0.10421347239250633,-0.2813010569091132,-0.06392768336883092,true,true,supported,supported
200,61,15,-0.32717909058900163,-0.08110590816864593,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
200,62,1,0.0,0.0,0.0,0.0,true,true,supported,supported
200,62,2,-0.0360475377416134,0.0028622447045534294,-0.022834405935228896,-0.004609178441481565,true,true,supported,supported
200,62,3,-0.03959963259143462,-0.009861056114856881,-0.04546743062120617,-0.009263535895236208,true,true,supported,supported
200,62,4,-0.09081576393699253,-0.04040555932390755,-0.06789901947459309,-0.01396439853007514,true,true,supported,supported
200,62,5,-0.09259311495651501,-0.0077368839006511925,-0.09013118890064764,-0.018713661427476103,true,true,supported,supported
200,62,6,-0.12466389910667663,-0.002969522908758515,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
200,62,7,-0.1531499657529689,-0.0446193638188358,-0.13399646036816137,-0.028363255966455614,true,true,supported,supported
200,62,8,-0.19032776153846698,-0.062432636818987475,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
200,62,9,-0.20274989956522615,-0.0640931796945109,-0.17707012754902263,-0.03822704077541306,true,true,supported,supported
200,62,10,-0.21270998983509148,-0.05385289061780152,-0.19831012895115097,-0.04324382565070417,true,true,supported,supported
200,62,11,-0.2530372245381306,-0.08845635842218924,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
200,62,12,-0.25053923636440445,-0.0552202274156145,-0.24019989567012046,-0.05345805193997821,true,true,supported,supported
200,62,13,-0.2727763678197479,-0.04429698347024846,-0.26084922894230167,-0.058659794241044616,true,true,supported,supported
200,62,14,-0.2835031116214569,-0.05168898839189617,-0.2813010569091132,-0.06392768336883092,true,true,supported,supported
200,62,15,-0.33953928579488235,-0.0903586826513928,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
200,63,1,0.0,0.0,0.0,0.0,true,true,supported,supported
200,63,2,-0.022321675117298323,-0.0010351221689053336,-0.022834405935228896,-0.004609178441481565,true,true,supported,supported
200,63,3,-0.07496611622855254,-0.006682377011869689,-0.04546743062120617,-0.009263535895236208,true,true,supported,supported
200,63,4,-0.07968459824828233,-0.018516417290371234,-0.06789901947459309,-0.01396439853007514,true,true,supported,supported
200,63,5,-0.08537740580041875,-0.011935209678178627,-0.09013118890064764,-0.018713661427476103,true,true,supported,supported
200,63,6,-0.1352704271211328,-0.04283749367356782,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
200,63,7,-0.11964559775377659,-0.026952602148850313,-0.13399646036816137,-0.028363255966455614,true,true,supported,supported
200,63,8,-0.16401288652616408,-0.04019634726524235,-0.1556323224851307,-0.03326750608379536,true,true,supported,supported
200,63,9,-0.17847760312824745,-0.04310539716415718,-0.17707012754902263,-0.03822704077541306,true,true,supported,supported
200,63,10,-0.19517804928671878,-0.04076588746498366,-0.19831012895115097,-0.04324382565070417,true,true,supported,supported
200,63,11,-0.22730805961743739,-0.04443229554938943,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
200,63,12,-0.2426230313508354,-0.06897870092693215,-0.24019989567012046,-0.05345805193997821,true,true,supported,supported
200,63,13,-0.27315437066439674,-0.06507288074721196,-0.26084922894230167,-0.058659794241044616,true,true,supported,supported
200,63,14,-0.2651968373678475,-0.054181411690523595,-0.2813010569091132,-0.06392768336883092,true,true,supported,supported
200,63,15,-0.28326799817590265,-0.05149428898460584,-0.30155597406893997,-0.06926441897520075,true,true,supported,supported
250,0,1,0.0,0.0,0.0,0.0,true,true,supported,supported
250,0,2,-0.02558280526470591,-0.007968593840056104,-0.0285113990229805,-0.005768449218922389,true,true,supported,supported
250,0,3,-0.05823682571012112,0.0026034426942084243,-0.056708336970759055,-0.011608053053717593,true,true,supported,supported
250,0,4,-0.06805173516559582,-0.01813086906446104,-0.08459193951108257,-0.0175217503731524,true,true,supported,supported
250,0,5,-0.10957715032315729,-0.03833815779966765,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
250,0,6,-0.12916575848533107,-0.0052548246193472314,-0.13942376036279658,-0.02958418090686943,true,true,supported,supported
250,0,7,-0.1793384607912003,-0.05279660977507272,-0.16637602355004444,-0.03574024009935106,true,true,supported,supported
250,0,8,-0.21164538518155618,-0.03753433115866833,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
250,0,9,-0.2264912809811085,-0.06384739430851294,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
250,0,10,-0.24375783372510273,-0.06484448326232894,-0.24538079095203413,-0.05475243016544917,true,true,supported,supported
250,0,11,-0.28586035955359534,-0.06353766913547021,-0.271099807261582,-0.061285314314421635,true,true,supported,supported
250,0,12,-0.2782742756740243,-0.06920158414526612,-0.2965104096796656,-0.06792355157522534,true,true,supported,supported
250,0,13,-0.3059056404723359,-0.08507495756841199,-0.3216144620745859,-0.07467283963748694,true,true,supported,supported
250,0,14,-0.3525371010755526,-0.07502252084721728,-0.34640916299211677,-0.08153800377598464,true,true,supported,supported
250,0,15,-0.38287480888154257,-0.10649196918915516,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
250,1,1,0.0,0.0,0.0,0.0,true,true,supported,supported
250,1,2,-0.013027846829650525,0.014880030739407024,-0.0285113990229805,-0.005768449218922389,true,true,supported,supported
250,1,3,-0.04636841750404164,-0.0131209450949471,-0.056708336970759055,-0.011608053053717593,true,true,supported,supported
250,1,4,-0.07120182213856552,0.0068903548507978085,-0.08459193951108257,-0.0175217503731524,true,true,supported,supported
250,1,5,-0.10206191086163385,-0.02074362552909248,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
250,1,6,-0.14410309549458855,-0.026486096810504844,-0.13942376036279658,-0.02958418090686943,true,true,supported,supported
250,1,7,-0.1430514530976944,0.012094594296168881,-0.16637602355004444,-0.03574024009935106,true,true,supported,supported
250,1,8,-0.18391201045629157,0.0005456139473762889,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
250,1,9,-0.21329549459269515,-0.0298042743119995,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
250,1,10,-0.22217347982599478,-0.014776611977948106,-0.24538079095203413,-0.05475243016544917,true,true,supported,supported
250,1,11,-0.2634321788094178,-0.056356493858313206,-0.271099807261582,-0.061285314314421635,true,true,supported,supported
250,1,12,-0.29769747050944495,-0.07101110711034553,-0.2965104096796656,-0.06792355157522534,true,true,supported,supported
250,1,13,-0.32748582365966916,-0.0707132614001802,-0.3216144620745859,-0.07467283963748694,true,true,supported,supported
250,1,14,-0.3454254666269996,-0.08003022748141297,-0.34640916299211677,-0.08153800377598464,true,true,supported,supported
250,1,15,-0.35764437664414594,-0.08015271271078916,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
250,2,1,0.0,0.0,0.0,0.0,true,true,supported,supported
250,2,2,-0.039731854343826756,-0.003191031715669368,-0.0285113990229805,-0.005768449218922389,true,true,supported,supported
250,2,3,-0.08640600982590663,-0.01910667641461783,-0.056708336970759055,-0.011608053053717593,true,true,supported,supported
250,2,4,-0.0919630446819355,-0.01291859800075923,-0.08459193951108257,-0.0175217503731524,true,true,supported,supported
250,2,5,-0.12968733090384787,-0.03660693586049313,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
250,2,6,-0.14673633094194172,-0.03528759632392586,-0.13942376036279658,-0.02958418090686943,true,true,supported,supported
250,2,7,-0.16546229029401427,-0.038273321851534425,-0.16637602355004444,-0.03574024009935106,true,true,supported,supported
250,2,8,-0.19204872243681748,-0.022330655525873655,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
250,2,9,-0.22565517643379918,-0.045941986133408275,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
250,2,10,-0.26455041541868773,-0.05168722179500973,-0.24538079095203413,-0.05475243016544917,true,true,supported,supported
250,2,11,-0.27565033967334496,-0.05440744994517199,-0.271099807261582,-0.061285314314421635,true,true,supported,supported
250,2,12,-0.2833660551183075,-0.06064565917365117,-0.2965104096796656,-0.06792355157522534,true,true,supported,supported
250,2,13,-0.3390019298197001,-0.0611874489452614,-0.3216144620745859,-0.07467283963748694,true,true,supported,supported
250,2,14,-0.34099319625133306,-0.078288082919858,-0.34640916299211677,-0.08153800377598464,true,true,supported,supported
250,2,15,-0.3750393770126229,-0.08453159027085533,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
250,3,1,0.0,0.0,0.0,0.0,true,true,supported,supported
250,3,2,-0.031045795397831588,-0.024557279274949995,-0.0285113990229805,-0.005768449218922389,true,true,supported,supported
250,3,3,-0.023518468403698867,-0.030104129271924407,-0.056708336970759055,-0.011608053053717593,true,true,supported,supported
250,3,4,-0.06540758493796539,-0.02286139831156231,-0.08459193951108257,-0.0175217503731524,true,true,supported,supported
250,3,5,-0.10266418550990852,-0.02926353871726195,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
250,3,6,-0.1235295617025044,-0.05645961628700058,-0.13942376036279658,-0.02958418090686943,true,true,supported,supported
250,3,7,-0.1500126709294588,-0.05039117522974923,-0.16637602355004444,-0.03574024009935106,true,true,supported,supported
250,3,8,-0.1768546566026783,-0.045134910700385555,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
250,3,9,-0.22061595302107717,-0.07958793436334044,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
250,3,10,-0.2220718497803328,-0.06874391132719537,-0.24538079095203413,-0.05475243016544917,true,true,supported,supported
250,3,11,-0.2578589811084706,-0.07410640025456428,-0.271099807261582,-0.061285314314421635,true,true,supported,supported
250,3,12,-0.2883576373609976,-0.07162777696600076,-0.2965104096796656,-0.06792355157522534,true,true,supported,supported
250,3,13,-0.3300912600680803,-0.09353626628944656,-0.3216144620745859,-0.07467283963748694,true,true,supported,supported
250,3,14,-0.33794723843172425,-0.0895655919106847,-0.34640916299211677,-0.08153800377598464,true,true,supported,supported
250,3,15,-0.3664642479746796,-0.11333560295273781,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
250,4,1,0.0,0.0,0.0,0.0,true,true,supported,supported
250,4,2,-0.018224847069618466,-0.013626263104342451,-0.0285113990229805,-0.005768449218922389,true,true,supported,supported
250,4,3,-0.0831476829283142,-0.025687875532574345,-0.056708336970759055,-0.011608053053717593,true,true,supported,supported
250,4,4,-0.10019135713855187,-0.025685953436333286,-0.08459193951108257,-0.0175217503731524,true,true,supported,supported
250,4,5,-0.11838704397467747,-0.04295774614717929,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
250,4,6,-0.15856766384244736,-0.0426540802127473,-0.13942376036279658,-0.02958418090686943,true,true,supported,supported
250,4,7,-0.16488852435066603,-0.020413473030500007,-0.16637602355004444,-0.03574024009935106,true,true,supported,supported
250,4,8,-0.20732526919879157,-0.06637703797048977,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
250,4,9,-0.22672829824019092,-0.040909246164615776,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
250,4,10,-0.2372177568135876,-0.05390373872711052,-0.24538079095203413,-0.05475243016544917,true,true,supported,supported
250,4,11,-0.2886983912522083,-0.08564167153925994,-0.271099807261582,-0.061285314314421635,true,true,supported,supported
250,4,12,-0.289409721829876,-0.08030581181038454,-0.2965104096796656,-0.06792355157522534,true,true,supported,supported
250,4,13,-0.3385404352299396,-0.10011694687709238,-0.3216144620745859,-0.07467283963748694,true,true,supported,supported
250,4,14,-0.34478384311498345,-0.10646140079202793,-0.34640916299211677,-0.08153800377598464,true,true,supported,supported
250,4,15,-0.38587751173860063,-0.10730213534257582,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
250,5,1,0.0,0.0,0.0,0.0,true,true,supported,supported
250,5,2,-0.04238868060942147,0.000614847655021844,-0.0285113990229805,-0.005768449218922389,true,true,supported,supported
250,5,3,-0.06856015359771983,-0.011757067020243372,-0.056708336970759055,-0.011608053053717593,true,true,supported,supported
250,5,4,-0.09796953479064108,-0.023788461880535516,-0.08459193951108257,-0.0175217503731524,true,true,supported,supported
250,5,5,-0.1216930296389025,-0.004018670473252439,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
250,5,6,-0.15155485813184288,0.003854650564022455,-0.13942376036279658,-0.02958418090686943,true,true,supported,supported
250,5,7,-0.19648918665518733,-0.04166017954556167,-0.16637602355004444,-0.03574024009935106,true,true,supported,supported
250,5,8,-0.21511916703078293,-0.04336399524769985,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
250,5,9,-0.24412362744856675,-0.02885090269371815,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
250,5,10,-0.27469916205102707,-0.04795992572788477,-0.24538079095203413,-0.05475243016544917,true,true,supported,supported
250,5,11,-0.29925838362921986,-0.08308709142183479,-0.271099807261582,-0.061285314314421635,true,true,supported,supported
250,5,12,-0.3137968510772928,-0.07727733839816575,-0.2965104096796656,-0.06792355157522534,true,true,supported,supported
250,5,13,-0.34047962460701653,-0.06654629743053231,-0.3216144620745859,-0.07467283963748694,true,true,supported,supported
250,5,14,-0.3785532460660369,-0.09870039925870477,-0.34640916299211677,-0.08153800377598464,true,true,supported,supported
250,5,15,-0.40057803651706925,-0.0900810465822226,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
250,6,1,0.0,0.0,0.0,0.0,true,true,supported,supported
250,6,2,-0.03904142637692132,-0.007137018897712011,-0.0285113990229805,-0.005768449218922389,true,true,supported,supported
250,6,3,-0.09264305026506603,-0.027422726477107306,-0.056708336970759055,-0.011608053053717593,true,true,supported,supported
250,6,4,-0.09411677353330594,-0.03880347212218338,-0.08459193951108257,-0.0175217503731524,true,true,supported,supported
250,6,5,-0.11870686124819751,-0.017580661707055856,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
250,6,6,-0.11912429675804703,-0.031264058055615385,-0.13942376036279658,-0.02958418090686943,true,true,supported,supported
250,6,7,-0.16534443536460752,-0.04330955897853972,-0.16637602355004444,-0.03574024009935106,true,true,supported,supported
250,6,8,-0.1974373302922765,-0.06656500791399089,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
250,6,9,-0.2328473750556922,-0.06886282689030376,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
250,6,10,-0.2596289787019491,-0.08165268579261453,-0.24538079095203413,-0.05475243016544917,true,true,supported,supported
250,6,11,-0.29235252520523247,-0.07936454843077623,-0.271099807261582,-0.061285314314421635,true,true,supported,supported
250,6,12,-0.2925186029891781,-0.07619503403293115,-0.2965104096796656,-0.06792355157522534,true,true,supported,supported
250,6,13,-0.3439093102286951,-0.09436519014582956,-0.3216144620745859,-0.07467283963748694,true,true,supported,supported
250,6,14,-0.3786495577815173,-0.09002464226811657,-0.34640916299211677,-0.08153800377598464,true,true,supported,supported
250,6,15,-0.3822244685285854,-0.11178482210029383,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
250,7,1,0.0,0.0,0.0,0.0,true,true,supported,supported
250,7,2,-0.024738920201266446,0.0005627699929104946,-0.0285113990229805,-0.005768449218922389,true,true,supported,supported
250,7,3,-0.03953427331915549,-0.004816022849763346,-0.056708336970759055,-0.011608053053717593,true,true,supported,supported
250,7,4,-0.06072328517665815,-0.010678090517475258,-0.08459193951108257,-0.0175217503731524,true,true,supported,supported
250,7,5,-0.1139132411565047,-0.024170912751990015,-0.1121632868884026,-0.023512653366313363,true,true,supported,supported
250,7,6,-0.13683007881818843,-0.03413489523675617,-0.13942376036279658,-0.02958418090686943,true,true,supported,supported
250,7,7,-0.16232394061298194,-0.05440960730840794,-0.16637602355004444,-0.03574024009935106,true,true,supported,supported
250,7,8,-0.19165686124712467,-0.03969144400038982,-0.1930186307839873,-0.04198413694927905,true,true,supported,supported
250,7,9,-0.2316161019456695,-0.06025215746471391,-0.2193529060667695,-0.048319987960583344,true,true,supported,supported
250,7,10,-0.22665852502431605,-0.03704281918417407,-0.24538079095203413,-0.05475243016544917,true,true,supported,supported
250,7,11,-0.26873739087756987,-0.046988802185073286,-0.271099807261582,-0.061285314314421635,true,true,supported,supported
250,7,12,-0.2920257025111188,-0.07813491574569531,-0.2965104096796656,-0.06792355157522534,true,true,supported,supported
250,7,13,-0.3067871485864957,-0.0557929833161801,-0.3216144620745859,-0.07467283963748694,true,true,supported,supported
250,7,14,-0.3420096542992477,-0.09254730333387184,-0.34640916299211677,-0.08153800377598464,true,true,supported,supported
250,7,15,-0.3717543072649442,-0.0978791383806803,-0.3708921017696264,-0.08852443306015578,true,true,supported,supported
250,8,1,0.0,0.0,0.0,0.0,true,true,supported,supported
250,8,2,-0.034077709943523105,0.0030142488958743163,-0.0285113990229805,-0.005768449218922389,true,true,supported,supported
250,8,3,-0.06882469729676599,0.0038757221416764187,-0.056708336970759055,-0.011608053053717593,true,true,supported,supported
250,8,4,-0.09457612366408241,-0.01241686882099502,-0.08459193951108257,-0.0175217503731524,true,true,supported,supported
