method,state,duration_us,draw_id,d_peak_hat_um,nu_vp_hat,d_peak_truth_um,nu_vp_truth,d_peak_conditional_sd_um,nu_vp_conditional_sd,old_d_peak_supported,old_nu_vp_supported,selected_locally_eligible,minimum_distinct_alternative_delta_q,d_peak_competitive_alternative_count,nu_vp_competitive_alternative_count,d_peak_supported,nu_vp_supported,support_rule
dgi,separated_droplets,400,4,2.7980553489005002,0.08134318958866107,2.799987273455,0.08736061642362755,0.004995774224304831,0.003891275267637305,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,5,2.8082380093995,0.0849704939453593,2.799987273455,0.08736061642362755,0.005140963571491884,0.0040820434150000305,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,6,2.8097916102065,0.09125761606202751,2.799987273455,0.08736061642362755,0.005214747904160347,0.004321822249699405,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,7,2.798654737352,0.08829564879930671,2.799987273455,0.08736061642362755,0.005118173118307382,0.0041421231157251475,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,8,2.7947707029839997,0.07774924847591931,2.799987273455,0.08736061642362755,0.005116589462969681,0.0038318558729328283,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,9,2.8006850345315,0.08185010455860131,2.799987273455,0.08736061642362755,0.005109449140813492,0.004012644574580759,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,10,2.7967174584405,0.07936965351032178,2.799987273455,0.08736061642362755,0.004993448112239282,0.003734462661259695,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,11,2.8046008601784997,0.08640632032899091,2.799987273455,0.08736061642362755,0.005173655045393855,0.004132582908579228,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,12,2.8030606602595,0.09210208318173672,2.799987273455,0.08736061642362755,0.005260776738314628,0.00435692081813746,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,13,2.798103471997,0.089468584117596,2.799987273455,0.08736061642362755,0.005198845242212623,0.004285207315929354,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,14,2.7984523698435,0.08982560202001803,2.799987273455,0.08736061642362755,0.005170299728420503,0.004231128987324039,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,15,2.796717717291,0.08828565137928518,2.799987273455,0.08736061642362755,0.005171488504391711,0.00419012042345858,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,16,2.795453318649,0.08996713574288659,2.799987273455,0.08736061642362755,0.005160869230376486,0.00425031951481694,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,17,2.807682145695,0.09213593996487993,2.799987273455,0.08736061642362755,0.00516579634989497,0.004245393362922753,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,18,2.793516142814,0.09521346473688877,2.799987273455,0.08736061642362755,0.005316314351701027,0.0045294734370727,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,19,2.8015295133265,0.0843822188970087,2.799987273455,0.08736061642362755,0.005126824364472725,0.004023397618829331,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,20,2.797607478812,0.08983158475022279,2.799987273455,0.08736061642362755,0.005304170093622684,0.0043939302352373555,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,21,2.8010869484155,0.08118900570398008,2.799987273455,0.08736061642362755,0.005054758520644342,0.0038418822346721823,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,22,2.803199843409,0.08138279886290302,2.799987273455,0.08736061642362755,0.005114788749368418,0.003958320151548948,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,23,2.7994015429775,0.0856020331242959,2.799987273455,0.08736061642362755,0.00522589442359816,0.004145937138322312,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,24,2.7984308878085002,0.09159589883299478,2.799987273455,0.08736061642362755,0.005163611396977746,0.004250086143172843,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,25,2.8039805346755,0.0882390593592341,2.799987273455,0.08736061642362755,0.005111739168043166,0.00411922220009655,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,26,2.7986813341185,0.09414704738295489,2.799987273455,0.08736061642362755,0.005232255379915544,0.004389837783278654,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,27,2.797724755968,0.08596550776849729,2.799987273455,0.08736061642362755,0.005164044880819729,0.004065905018308646,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,28,2.798526989629,0.09348004963560685,2.799987273455,0.08736061642362755,0.005211461846005524,0.0043760831266153235,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,29,2.801589459163,0.08937855100947759,2.799987273455,0.08736061642362755,0.005167131675790408,0.0042243706951633425,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,30,2.789721447731,0.08669072889845904,2.799987273455,0.08736061642362755,0.005129022367388423,0.004126893025706221,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,31,2.8034368311455,0.08771956348646652,2.799987273455,0.08736061642362755,0.0051279031982948845,0.0041391617816688734,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,32,2.8008816626965,0.07972329311183618,2.799987273455,0.08736061642362755,0.005172357860294175,0.003972262269834938,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,33,2.8035616396789997,0.08767889217395408,2.799987273455,0.08736061642362755,0.005138551021777022,0.004112105183636538,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,34,2.7958220533620004,0.08800567233092502,2.799987273455,0.08736061642362755,0.0051583449868894205,0.004155605637163862,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,35,2.8032128987235003,0.08241460023447447,2.799987273455,0.08736061642362755,0.005093945336919492,0.0039706474002153625,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,36,2.8054696932135004,0.09159150172135203,2.799987273455,0.08736061642362755,0.005236993606528629,0.004343395686396542,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,37,2.7945167369285002,0.08793691204270572,2.799987273455,0.08736061642362755,0.0052460294603370785,0.004169378886072022,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,38,2.795924291803,0.08566443476108368,2.799987273455,0.08736061642362755,0.005167392031220851,0.004114978636842769,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,39,2.8049326965235,0.07936664795000847,2.799987273455,0.08736061642362755,0.005112911655714935,0.003910426919446294,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,40,2.8048898027435003,0.09315792165733192,2.799987273455,0.08736061642362755,0.005104322128479608,0.004130154494620296,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,41,2.798492369853,0.085641253919331,2.799987273455,0.08736061642362755,0.005077572488372274,0.004020665246706439,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,42,2.7972626211165004,0.09309526062006598,2.799987273455,0.08736061642362755,0.0051771699873524885,0.004259847588614317,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,43,2.809551864578,0.08560042204347075,2.799987273455,0.08736061642362755,0.005206007769273947,0.004119425801091835,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,44,2.798441230861,0.08563931568624752,2.799987273455,0.08736061642362755,0.005176701051416418,0.004115978814984716,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,45,2.807940188422,0.09181505555369121,2.799987273455,0.08736061642362755,0.0051741478861923006,0.004287504560056942,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,46,2.8013116838455,0.09017601748451119,2.799987273455,0.08736061642362755,0.005203026807501321,0.004291328269802639,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,47,2.7921791345265,0.08438470012080757,2.799987273455,0.08736061642362755,0.005184802545858054,0.0040764382579388,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,48,2.809467386842,0.0864405669122422,2.799987273455,0.08736061642362755,0.005199994305408101,0.004120110404818391,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,49,2.8048524901545,0.08283238805268049,2.799987273455,0.08736061642362755,0.005129949678858018,0.004042798061870368,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,50,2.7951846939219998,0.09065003360646726,2.799987273455,0.08736061642362755,0.005189269156764901,0.004204958731482727,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,51,2.7936847398585,0.09379985278901116,2.799987273455,0.08736061642362755,0.005217852739042681,0.004366497944490649,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,52,2.794258420641,0.09559187793050675,2.799987273455,0.08736061642362755,0.005298013746916042,0.004495669333814726,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,53,2.8001364759515,0.08656587169913789,2.799987273455,0.08736061642362755,0.005168396865093495,0.004122631439397821,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,54,2.8023662463020003,0.0868749327493143,2.799987273455,0.08736061642362755,0.005107120823775663,0.004122302585524528,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,55,2.801439193482,0.08518790916298791,2.799987273455,0.08736061642362755,0.0051149087549189325,0.004052042213452281,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,56,2.79815934455,0.09098638006800874,2.799987273455,0.08736061642362755,0.005173778656341733,0.004283844036864162,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,57,2.8070680913799997,0.0924127682862815,2.799987273455,0.08736061642362755,0.005182538560925195,0.004316418999001446,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,58,2.8016796589329998,0.09079226350419092,2.799987273455,0.08736061642362755,0.00522003685749074,0.004220878711539699,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,59,2.796167865913,0.09019276695519254,2.799987273455,0.08736061642362755,0.0051943359577268835,0.004242468631679132,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,60,2.7959730666100002,0.08483464701820848,2.799987273455,0.08736061642362755,0.005136028689038084,0.004119063870755949,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,61,2.798602934233,0.08935188727307555,2.799987273455,0.08736061642362755,0.005290766863334497,0.004321729288842446,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,62,2.803321388672,0.08615913569717135,2.799987273455,0.08736061642362755,0.005171633577624085,0.00416771678774674,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dgi,separated_droplets,400,63,2.8048246616685,0.08331056764905959,2.799987273455,0.08736061642362755,0.0051565663986543895,0.004061135085379086,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,0,2.8045103096175,0.6258467040637289,2.751540046488,0.6494770333465083,0.05470643097021996,0.06117369994487585,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,1,2.7591496902765,0.5398433671772305,2.751540046488,0.6494770333465083,0.0471611873236625,0.056364898917556715,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,2,2.7230549172875,0.6929277940976158,2.751540046488,0.6494770333465083,0.06423439438743112,0.06363793187477045,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,3,2.7358948108780003,0.6178022986917544,2.751540046488,0.6494770333465083,0.05279644309525617,0.06208026254711446,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,4,2.709302026244,0.645532556309755,2.751540046488,0.6494770333465083,0.05625339636531007,0.06397728480635842,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,5,2.5914845728299998,0.6872894261796316,2.751540046488,0.6494770333465083,0.06202041426310658,0.06658100832440889,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,6,2.764784156927,0.6299276153468087,2.751540046488,0.6494770333465083,0.057150754275851715,0.0644459778150542,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,7,2.7546792839625,0.6745604502384399,2.751540046488,0.6494770333465083,0.060975571171022896,0.06349379358706415,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,8,2.6945124584635,0.6927707880998913,2.751540046488,0.6494770333465083,0.06691402008783473,0.06752703995437263,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,9,2.7007983431585,0.6698032636077405,2.751540046488,0.6494770333465083,0.060642634344797185,0.06498765513169959,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,10,2.693996806889,0.7477977357082262,2.751540046488,0.6494770333465083,0.08088457443304849,0.06526319568400131,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,11,2.8230478866295003,0.6619416287602375,2.751540046488,0.6494770333465083,0.057607385148505885,0.061869027853082785,False,True,True,1.215536761605108,2,0,False,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,12,2.6431263692165,0.6246863652909314,2.751540046488,0.6494770333465083,0.0527606169865047,0.06277064068105148,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,13,2.7778734066995,0.6340588182041463,2.751540046488,0.6494770333465083,0.05256710736071358,0.059790874528877276,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,14,2.802539171965,0.6081949132890442,2.751540046488,0.6494770333465083,0.05283370742307438,0.060211800387250485,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,15,2.6983705039585,0.6895548147848972,2.751540046488,0.6494770333465083,0.061094792344854855,0.0628701278186159,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,16,2.7486334454245,0.6749965076896451,2.751540046488,0.6494770333465083,0.060519822978688506,0.06328536364554498,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,17,2.7099958039720002,0.7172562381913472,2.751540046488,0.6494770333465083,0.07072017411537293,0.0649431636558835,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,18,2.7481470371965,0.6828207573989789,2.751540046488,0.6494770333465083,0.06329006542745401,0.06470713866648525,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,19,2.7926865453780003,0.5584796232886919,2.751540046488,0.6494770333465083,0.04841192127373361,0.05763241259742696,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,20,2.675940187195,0.6419156494923841,2.751540046488,0.6494770333465083,0.056464383053916295,0.06503774410576896,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,21,2.6990588133255002,0.6625525719319427,2.751540046488,0.6494770333465083,0.0586399802882396,0.06338003622765552,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,22,2.733011557287,0.6588930466648721,2.751540046488,0.6494770333465083,0.05970586845516198,0.06494099105010928,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,23,2.7689581750565,0.6091505705664655,2.751540046488,0.6494770333465083,0.05274474685650619,0.06230925142532579,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,24,2.758888428068,0.7189282749612567,2.751540046488,0.6494770333465083,0.07128925645513824,0.06235568548980821,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,25,2.7808174682265,0.6169075627399194,2.751540046488,0.6494770333465083,0.0523401420658912,0.059733774307004404,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,26,2.742612474134,0.723416219073963,2.751540046488,0.6494770333465083,0.07427416855930076,0.0655311197261496,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,27,2.6712337673305,0.7114711639682242,2.751540046488,0.6494770333465083,0.06740170646764776,0.0649382279789726,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,28,2.799233628568,0.6468293457057201,2.751540046488,0.6494770333465083,0.05838435278383525,0.06219132901844358,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,29,2.7100949865275,0.6658087188920654,2.751540046488,0.6494770333465083,0.060858226855645764,0.06527561624727908,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,30,2.7471053097724996,0.7546768949406264,2.751540046488,0.6494770333465083,0.08591478339639143,0.0650498026672487,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,31,2.7608172754730003,0.6816369901669724,2.751540046488,0.6494770333465083,0.06614501703946864,0.06668359905302627,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,32,2.5860651797539997,0.7147086239945869,2.751540046488,0.6494770333465083,0.07123042304494084,0.06945688567379937,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,33,2.7979989864715,0.6918724787728225,2.751540046488,0.6494770333465083,0.06676201518728285,0.0637569297843861,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,34,2.7594510605764997,0.6423826047706394,2.751540046488,0.6494770333465083,0.057912862604267354,0.06385653210045907,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,35,2.7199852029724996,0.5702727399926348,2.751540046488,0.6494770333465083,0.04903718853759818,0.06029195137991613,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,36,2.688820163964,0.689978445066855,2.751540046488,0.6494770333465083,0.06307724762665516,0.06433984506558098,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,37,2.7838312466475,0.6382050403172668,2.751540046488,0.6494770333465083,0.05587677368365739,0.06269191210025195,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,38,2.714583453244,0.6394504682295137,2.751540046488,0.6494770333465083,0.0583147090584634,0.06605536252282958,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,39,2.7420411437655,0.7574432067106829,2.751540046488,0.6494770333465083,0.08807428078031586,0.06592326883698849,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,40,2.6744846669775,0.7668264885666458,2.751540046488,0.6494770333465083,0.08943521992190669,0.0650903826917055,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,41,2.733579086228,0.6522788223201281,2.751540046488,0.6494770333465083,0.05840043247185162,0.06501723862773173,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,42,2.6936586825855002,0.626884744706317,2.751540046488,0.6494770333465083,0.054962494245058856,0.06447454234620278,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,43,2.739695581728,0.6746551516998193,2.751540046488,0.6494770333465083,0.06359894063962919,0.06667066100382328,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,44,2.6811966947985,0.7200084215963423,2.751540046488,0.6494770333465083,0.0711301923446854,0.06586899048030662,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,45,2.768425141394,0.7550025636951703,2.751540046488,0.6494770333465083,0.0858811309442202,0.06365446948994337,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,46,2.749222355213,0.5495703211814793,2.751540046488,0.6494770333465083,0.04742726880707352,0.05722099830998746,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,47,2.7620783285900004,0.6489268245437315,2.751540046488,0.6494770333465083,0.05965554074246722,0.06464429012592661,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,48,2.67561261891,0.6930189761737702,2.751540046488,0.6494770333465083,0.06593964865202664,0.06733770575339078,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,49,2.7434046982905,0.6623698332036896,2.751540046488,0.6494770333465083,0.061763655788986,0.0659063628824715,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,50,2.8244386611375,0.6125498838712543,2.751540046488,0.6494770333465083,0.05282741402259254,0.06058759666049257,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,51,2.7048621457240003,0.7118306388133048,2.751540046488,0.6494770333465083,0.0711539504578295,0.06660827270129142,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,52,2.9190859863855003,0.5873749234401058,2.751540046488,0.6494770333465083,0.0513583889537728,0.05847631975834515,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,53,2.700231568465,0.6020856577568999,2.751540046488,0.6494770333465083,0.05164921601483154,0.061717985245760325,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,54,2.761491003813,0.6148125390498501,2.751540046488,0.6494770333465083,0.054387360252526586,0.06182409541909689,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,55,2.732372014439,0.6214535140895292,2.751540046488,0.6494770333465083,0.05281625476984383,0.06064790941279617,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,56,2.884393154571,0.6060045667989767,2.751540046488,0.6494770333465083,0.05352426227432748,0.057882173704809275,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,57,2.8078827043940002,0.652988968128107,2.751540046488,0.6494770333465083,0.05779786391985678,0.06207011083682692,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,58,2.7079126281850003,0.680754373795549,2.751540046488,0.6494770333465083,0.062113186871659246,0.06481666881600145,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,59,2.673266123997,0.7343773597650982,2.751540046488,0.6494770333465083,0.07744295904279026,0.06693838328978545,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,60,2.8025745584435002,0.5903610551508145,2.751540046488,0.6494770333465083,0.05206852748979595,0.05973450288338565,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,61,2.601729917375,0.7724824067281038,2.751540046488,0.6494770333465083,0.08879127701025719,0.06432901590967324,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,62,2.7644268404395,0.620574346350218,2.751540046488,0.6494770333465083,0.054167027542960135,0.061512623153544894,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,connected_modulated,25,63,2.7519612075369997,0.5549050068743209,2.751540046488,0.6494770333465083,0.04774817334777082,0.0583951821207353,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,separated_droplets,25,0,2.7634934388005004,0.06303806657630912,2.799987273455,0.08736061642362755,0.033389034024314306,0.013200478357921264,False,False,True,389.5946959197745,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,separated_droplets,25,1,2.7853463225095,0.08454723370964784,2.799987273455,0.08736061642362755,0.03315366517462813,0.015473749553398008,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,separated_droplets,25,2,2.734077377936,0.06976977244788748,2.799987273455,0.08736061642362755,0.028728541745117946,0.010590308992766409,True,False,True,0.4204060246665904,0,4,True,False,local_support_plus_joint_95pct_likelihood_competition
dpfi,separated_droplets,25,3,2.7935840481795,0.10445229716687084,2.799987273455,0.08736061642362755,0.0340964291479346,0.017915334539461522,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,separated_droplets,25,4,2.8462604720874998,0.07745213859321179,2.799987273455,0.08736061642362755,0.03376203973775067,0.015269621942806446,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,separated_droplets,25,5,2.820771868729,0.10179152600614529,2.799987273455,0.08736061642362755,0.03300556000008875,0.017821364722802137,False,False,True,492.1587055539312,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,separated_droplets,25,6,2.787736346701,0.07270930140710585,2.799987273455,0.08736061642362755,0.03302376183936286,0.014450646614482024,False,False,True,293.90801786289467,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,separated_droplets,25,7,2.7708090219640003,0.06888905397281923,2.799987273455,0.08736061642362755,0.03286100622401346,0.014617981305667202,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
dpfi,separated_droplets,25,8,2.8172655395605,0.06492139497143201,2.799987273455,0.08736061642362755,0.03309370792904185,0.013779649726981305,True,True,True,,0,0,True,True,local_support_plus_joint_95pct_likelihood_competition
