draw_id,state,duration_us,start_id,start_eta,start_d_um,start_sigma_y_um,start_y0_um,optimizer_success,finite,converged,termination_status,termination_message,nfev_total,nfev_by_irls_pass_json,raw_objective,reduced_raw_objective,maximum_absolute_whitened_residual,eta_hat,d_hat_um,sigma_y_hat_um,y0_hat_um,active_physical_bounds,active_nuisance_bounds,fit_vector_json,runtime_seconds,jacobian_rank,jacobian_condition,morphology_rank_after_y0_and_nuisance_projection,morphology_projected_singular_values_json,physical_censored,nuisance_censored,topology_valid,d_peak_um,nu_vp,d_peak_conditional_sd_um,nu_vp_conditional_sd,d_peak_supported_local,nu_vp_supported_local
23,separated_droplets,100,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,12,"[8,4]",7211.0478116424765,0.9957260165206402,4.332771399497217,1.0189063663498192,2.812542595293055,0.5644653799784426,0.0027942807825663456,0,0,"[0.01872986223633005,1.0340889124089405,-0.5718762259206761,0.0027942807825663456,1.001272601227537,0.9985944595990326,0.020980623828583504,0.007227003571570591]",16.323642200004542,8,11.111474767625932,3,"[156.98084311520955,142.86226944312162,89.60013701666952]",false,false,true,2.8125286563435,0.08927003925970642,0.01591532663677143,0.007654264552289923,true,true
23,separated_droplets,100,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,13,"[9,4]",7211.099551726497,0.995733160967481,4.332760833574356,1.0190617398421034,2.812415887140546,0.5646251232083986,0.0033581446177458384,0,0,"[0.018882341062777874,1.0340438602888489,-0.571593266794599,0.0033581446177458384,1.001278854019505,0.9985872979308422,0.020961424907714847,0.007228833145838131]",17.732195300020976,8,11.236676181554317,3,"[154.99936388294262,140.8195965714884,88.61567482531575]",false,false,true,2.8124018348735,0.08945183734039888,0.0160787676483566,0.007807620665327011,true,true
23,separated_droplets,100,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,12,"[8,4]",7211.082597104476,0.9957308198155863,4.332771347835416,1.0187741856273793,2.81283652763608,0.5644875671840373,0.002358326926948191,0,0,"[0.018600125784267424,1.0341934146431435,-0.5718369201096531,0.002358326926948191,1.0012689310863077,0.9985947556086462,0.020974290717402925,0.007227012517203023]",16.889892000006512,8,11.046924414367913,3,"[158.44353986259537,143.2326046175253,90.12139883754523]",false,false,true,2.8128226097800004,0.08923393440475441,0.015801350113919248,0.007709191179011147,true,true
23,separated_droplets,100,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,28,"[18,10]",8765.501118035805,1.210370217900553,10.62675429570856,1.499262996024184,2.271379465670375,0.9820923331830169,0.04525404034357119,0,0,"[0.4049736513792099,0.8203873410499248,-0.018069949403184883,0.04525404034357119,1.00630494400852,0.9942581834452572,0.04397750231995115,0.008257338638808922]",37.63792179999291,8,14.76022560710977,3,"[229.27476043021693,92.63544492107562,67.39283146381595]",false,false,true,1.8547708034775,0.9004763176440387,0.15058517616737271,0.01145485706029157,true,true
24,separated_droplets,100,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",7200.159679638966,0.9942225462080869,3.5127942947003845,0.9849946269088796,2.814926346136828,0.5624044807946198,0.00840137959328039,0,0,"[-0.01511909273976927,1.0349360964666954,-0.5755339712439144,0.00840137959328039,1.0021714619732485,0.9969733231698314,0.01688406115662791,0.009520796391821094]",10.676760999980615,8,11.347218867299508,3,"[148.27039519318654,140.40188958713927,87.55663758412165]",false,false,true,2.8149138780345,0.0867985028879186,0.01592336421511932,0.007783375977456528,true,true
24,separated_droplets,100,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,12,"[8,4]",7200.004661320993,0.9942011407513108,3.5126134634894073,0.9850471066262205,2.81466982420708,0.5619906775384741,0.009190172522912826,0,0,"[-0.01506581496756785,1.0348449631341565,-0.5762700172358611,0.009190172522912826,1.002162308046058,0.9969928542428891,0.01693513587655992,0.00951620599762224]",12.117186800023774,8,11.314795009939854,3,"[150.3064163224237,141.56218181620306,87.79591299378282]",false,false,true,2.8146575571875,0.08644853392950066,0.015891668838354845,0.0077500067654475745,true,true
24,separated_droplets,100,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,13,"[9,4]",7200.177606842539,0.9942250216573514,3.5128152241235235,0.9852638538055859,2.8156665381746278,0.5625677944921929,0.008032856269855098,0,0,"[-0.014845801797471952,1.0351990144425718,-0.5752436286242643,0.008032856269855098,1.0021747926822402,0.996971068210914,0.01687765744342722,0.00952100989441256]",13.148430700006429,8,11.500689188129272,3,"[148.0037176335105,139.58790481390153,86.38866900381069]",false,false,true,2.815654058222,0.0868134065007474,0.016157445109692997,0.007813396217348946,true,true
24,separated_droplets,100,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,11,"[7,4]",7200.080411274891,0.9942116005626748,3.5126151954493996,0.9857186499426001,2.8158916680889763,0.562221704046929,0.007802195483794315,0,0,"[-0.01438430998390081,1.0352789674169434,-0.57585901569293,0.007802195483794315,1.0021712125392348,0.9969926785873261,0.016888270543598854,0.009515595768943215]",10.865323799982434,8,11.508745978539928,3,"[148.1684542234419,139.8816221159527,86.33074864834067]",false,false,true,2.815879402824,0.08643606900521178,0.016152524689179423,0.007697930660597256,true,true
24,separated_droplets,100,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,28,"[21,7]",8867.095685928289,1.2243987414979687,11.603014113475618,1.4704107296475153,2.2441405397091403,0.9759693249058118,-0.016284418583853544,0,0,"[0.3855417696870004,0.8083226148032243,-0.024324122462741467,-0.016284418583853544,1.0072513191891677,0.9928872199712179,0.040313670308827494,0.0105346846652028]",27.942204299994046,8,15.685339287446961,3,"[221.84125159162292,90.90744996459756,63.23985872345207]",false,false,true,1.7941597378704999,0.9030545613307899,0.20727489926919918,0.010729135099159171,true,true
25,separated_droplets,100,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",6971.268723572029,0.9626165042214897,5.285832731609339,1.0334103772467016,2.8033663990534645,0.5638051918068575,0.0025311265343643608,0,1,"[0.032864378669475024,1.030820980391108,-0.5730464917477563,0.0025311265343643608,0.9984289005929822,1.0014885896143135,0.026365165689177236,1.7761430036190873e-23]",10.069950100005371,8,11.158358081117676,3,"[158.65020678912575,141.7527612101503,89.870301160839]",false,false,true,2.8033517643675,0.09043698099674301,0.015988985187012084,0.0076947218646517485,true,true
25,separated_droplets,100,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,11,"[7,4]",6971.222403756026,0.9626101082236987,5.285815329157981,1.033588607842783,2.8032354193175553,0.5637184180611517,0.0024188553677637723,0,1,"[0.03303683216152671,1.030774256996019,-0.5732004109120515,0.0024188553677637723,0.9984303394714101,1.0014928450745566,0.026380802760409414,2.8835229852834066e-23]",11.503283900005044,8,11.094737221157855,3,"[157.70350523719202,142.0326361795171,90.38676413243283]",false,false,true,2.8032208240555,0.09037709876930486,0.01587317588168908,0.007721833169283571,true,true
25,separated_droplets,100,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,13,"[9,4]",6971.26667055225,0.9626162207335335,5.285839987914533,1.033481359236103,2.8033591662240327,0.5638557664762832,0.0025317169093050577,0,1,"[0.03293306343721236,1.0308184003363692,-0.5729567933874679,0.0025317169093050577,0.9984281217064207,1.001489228597926,0.0263689033032995,1.4755109121249045e-22]",13.143757199984975,8,11.224398701976837,3,"[158.88872553961394,141.0814458869339,89.34090505472868]",false,false,true,2.8033444981495,0.09048855149326931,0.016087882780124137,0.007725382825006204,true,true
25,separated_droplets,100,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,11,"[7,4]",6971.311805177707,0.9626224530761817,5.285842959804537,1.0333929978772027,2.803232176174022,0.5637170078012489,0.0025408953290794777,0,1,"[0.03284756103727212,1.0307731000666414,-0.573202912625002,0.0025408953290794777,0.9984283313426828,1.001491868820548,0.026340126039504554,3.2456223594186786e-23]",11.526625400001649,8,11.080638139967904,3,"[159.6574320179142,142.72306099856948,90.50200870498067]",false,false,true,2.8032175814144997,0.09037634770997137,0.015879584115738938,0.007645305016940282,true,true
25,separated_droplets,100,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,22,"[14,8]",8760.35570042685,1.209659721130468,12.344165959541979,1.4999999864009963,2.319758303915095,0.9272785656613949,0.006956231134696823,1,1,"[0.4054650990421618,0.8414630009042317,-0.07550125622646248,0.006956231134696823,1.003383276617691,0.9970513131504835,0.05001185617044107,4.202288451004623e-37]",22.99548819998745,8,12.808710367221696,3,"[227.1170736235236,98.75081695364175,78.41824862181319]",true,false,true,2.130148299658,0.8440184056355329,0.04333633954210506,0.01800370960264548,false,false
26,separated_droplets,100,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",7152.727237706973,0.9876729132431612,3.6913645969023197,1.0033723799560847,2.808136553041491,0.5517131012608243,0.013656909574624529,0,2,"[0.0033667062351841076,1.0325211149816955,-0.5947271119115307,0.013656909574624529,1.0029657035898945,1.0023642488461306,1.2953383935198593e-16,5.859066083596212e-17]",14.38101350000943,8,11.488446574408131,3,"[156.3742370751867,142.40420042460937,87.39513163125743]",false,false,true,2.8081284416335,0.07800434907609173,0.015890627707293818,0.007150931913262949,true,true
26,separated_droplets,100,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,12,"[8,4]",7152.697046672923,0.9876687443624582,3.691368966428285,1.0040501455710038,2.807751343497412,0.5515200181822596,0.013668762610338024,0,2,"[0.004041965810140447,1.0323839293569894,-0.5950771432460388,0.013668762610338024,1.0029664696451468,1.0023813045601968,1.2500000000000105e-17,9.995574236390939e-17]",16.349725699983537,8,11.330769485053345,3,"[154.25933406030848,143.6340461079213,88.61236194509056]",false,false,true,2.807743277812,0.07789690603893062,0.015644055905586797,0.007092696039673806,true,true
