method,duration_us,state,draw_id,role,role_id,frame_id,seed_tuple
dpfi,25,connected_modulated,32,blank_v,4,0,20260818;5301;25;1;2;32;4;0
dpfi,25,connected_modulated,32,dark_h,5,0,20260818;5301;25;1;2;32;5;0
dpfi,25,connected_modulated,32,dark_v,6,0,20260818;5301;25;1;2;32;6;0
dpfi,25,connected_modulated,33,atom_h,1,1,20260818;5301;25;1;2;33;1;1
dpfi,25,connected_modulated,33,atom_v,2,1,20260818;5301;25;1;2;33;2;1
dpfi,25,connected_modulated,33,blank_h,3,0,20260818;5301;25;1;2;33;3;0
dpfi,25,connected_modulated,33,blank_v,4,0,20260818;5301;25;1;2;33;4;0
dpfi,25,connected_modulated,33,dark_h,5,0,20260818;5301;25;1;2;33;5;0
dpfi,25,connected_modulated,33,dark_v,6,0,20260818;5301;25;1;2;33;6;0
dpfi,25,connected_modulated,34,atom_h,1,1,20260818;5301;25;1;2;34;1;1
dpfi,25,connected_modulated,34,atom_v,2,1,20260818;5301;25;1;2;34;2;1
dpfi,25,connected_modulated,34,blank_h,3,0,20260818;5301;25;1;2;34;3;0
dpfi,25,connected_modulated,34,blank_v,4,0,20260818;5301;25;1;2;34;4;0
dpfi,25,connected_modulated,34,dark_h,5,0,20260818;5301;25;1;2;34;5;0
dpfi,25,connected_modulated,34,dark_v,6,0,20260818;5301;25;1;2;34;6;0
dpfi,25,connected_modulated,35,atom_h,1,1,20260818;5301;25;1;2;35;1;1
dpfi,25,connected_modulated,35,atom_v,2,1,20260818;5301;25;1;2;35;2;1
dpfi,25,connected_modulated,35,blank_h,3,0,20260818;5301;25;1;2;35;3;0
dpfi,25,connected_modulated,35,blank_v,4,0,20260818;5301;25;1;2;35;4;0
dpfi,25,connected_modulated,35,dark_h,5,0,20260818;5301;25;1;2;35;5;0
dpfi,25,connected_modulated,35,dark_v,6,0,20260818;5301;25;1;2;35;6;0
dpfi,25,connected_modulated,36,atom_h,1,1,20260818;5301;25;1;2;36;1;1
dpfi,25,connected_modulated,36,atom_v,2,1,20260818;5301;25;1;2;36;2;1
dpfi,25,connected_modulated,36,blank_h,3,0,20260818;5301;25;1;2;36;3;0
dpfi,25,connected_modulated,36,blank_v,4,0,20260818;5301;25;1;2;36;4;0
dpfi,25,connected_modulated,36,dark_h,5,0,20260818;5301;25;1;2;36;5;0
dpfi,25,connected_modulated,36,dark_v,6,0,20260818;5301;25;1;2;36;6;0
