method,state,display_label,duration_us,draw_id,selected_start_id,converged_start_count,optimizer_failure,residual_failure,eta_hat,d_hat_um,sigma_y_hat_um,y0_hat_um,d_peak_hat_um,d_peak_truth_um,d_peak_bias_um,nu_vp_hat,nu_vp_truth,nu_vp_bias,d_peak_conditional_sd_um,nu_vp_conditional_sd,d_peak_multistart_shift_sd,nu_vp_multistart_shift_sd,d_peak_supported,nu_vp_supported,support_reasons_json,topology_valid,physical_censored,nuisance_censored,morphology_rank_after_projection,raw_objective,reduced_raw_objective,maximum_absolute_whitened_residual,active_physical_bounds,active_nuisance_bounds
dgi,connected_modulated,SSP,25,34,3,5,false,false,1.1920088290650228,2.7818963780630197,0.8747528625877216,0.025933167746498217,2.7585882799185,2.751540046488,0.007048233430499984,0.5551415276882228,0.6494770333465083,-0.09433550565828552,0.036390951354392215,0.0533573938145879,0.08978988462487217,0.04630605985065948,true,true,[],true,false,false,3,6022.804088612278,0.9979791364726227,4.432874397597563,0,0
dgi,connected_modulated,SSP,25,35,2,5,false,false,0.7795595288698874,2.838752540364487,0.9709496118596599,-0.08891918953447972,2.7828213294874997,2.751540046488,0.03128128299949973,0.6668609830337734,0.6494770333465083,0.017383949687265088,0.04429034810664716,0.05023329401455258,0.009159570873604668,0.026818094302478914,false,false,"[""calibration_bound""]",true,false,true,3,6215.575291449312,1.0299213407538215,4.070635294158023,0,3
dgi,connected_modulated,SSP,25,36,3,5,false,false,1.160071040337599,2.721115238816676,0.8373470389697968,0.008285976426008826,2.703117819388,2.751540046488,-0.048422227100000104,0.526093904466054,0.6494770333465083,-0.12338312888045433,0.03527091200994072,0.05167874571174163,0.039938609670848835,0.032730630070580774,true,true,[],true,false,false,3,5926.202338123043,0.9819722184130975,4.053645593347777,0,2
dgi,connected_modulated,SSP,25,37,1,5,false,false,0.90766510035195,2.7591656445560866,0.96777616638758,-0.018870462223558034,2.6901002800865,2.751540046488,-0.06143976640150006,0.6990289635564559,0.6494770333465083,0.04955193020994764,0.046437752699894176,0.05020744544307251,0.00825917182036759,0.203401071996385,true,true,[],true,false,false,3,5817.533076513137,0.9639657127610831,3.6338648084973904,0,0
dgi,connected_modulated,SSP,25,38,2,5,false,false,1.0287131841168367,2.751504252577157,0.9353385584622077,-0.018063738536885237,2.70042312617,2.751540046488,-0.05111692031799997,0.6588749014964211,0.6494770333465083,0.009397868149912836,0.04493696106361906,0.05411968308390709,0.08249298684777694,0.047450650265889315,true,true,[],true,false,false,3,6167.477836028873,1.0219515884057784,3.8982959654655502,0,1
dgi,connected_modulated,SSP,25,39,2,5,false,false,1.0744936557043017,2.7683632479149707,0.9178937950417511,0.0019226554855847865,2.7281657576335,2.751540046488,-0.02337428885449988,0.6260963273005282,0.6494770333465083,-0.023380706045980082,0.04197184122054467,0.05466834025631095,0.06078248500214421,0.07124094804578575,true,true,[],true,false,false,3,6131.819820095842,1.0160430522114072,4.0265885404367525,0,2
dgi,connected_modulated,SSP,25,40,2,5,false,false,0.7851471914412878,2.8410364390145624,0.9662572607069231,0.017632693968567797,2.7880363842265004,2.751540046488,0.03649633773850036,0.6595263964247648,0.6494770333465083,0.010049363078256546,0.04369601481819243,0.05003825937119855,0.02446484530564027,0.01716361352430193,true,true,[],true,false,false,3,6017.672671473302,0.9971288602275563,4.462205549164755,0,2
dgi,connected_modulated,SSP,25,41,2,5,false,false,0.8043136645400489,2.7984176060128343,0.9736994430041502,-0.043416562992045674,2.733473649563,2.751540046488,-0.018066396925000117,0.6888686841107208,0.6494770333465083,0.03939165076421247,0.04562745657125105,0.049077833312721995,0.046060237583434326,0.05663144609076303,true,true,[],true,false,false,3,6122.854111871422,1.0145574336158114,4.485508753471935,0,2
dgi,connected_modulated,SSP,25,42,3,5,false,false,0.8826675817116582,2.7918955406687567,0.9284332821628989,-0.008451290593470443,2.7501431869445,2.751540046488,-0.0013968595435001063,0.6300057480977541,0.6494770333465083,-0.01947128524875419,0.037418190049066734,0.05008699605860438,0.12343791657061476,0.37613996675999517,true,true,[],true,false,false,3,5920.969566485681,0.9811051477192512,3.9008088112295427,0,1
dgi,connected_modulated,SSP,25,43,2,5,false,false,0.864746682872198,2.820470529923407,0.990130078808785,-0.013205922476428525,2.7492982750325003,2.751540046488,-0.0022417714554996415,0.7001121344805245,0.6494770333465083,0.05063510113401615,0.0500527748983227,0.05187123801637235,0.09500753679811239,0.024608151488279113,true,true,[],true,false,false,3,6041.286590192778,1.0010416885157876,3.9844808902998143,0,0
