draw_id,state,duration_us,start_id,start_eta,start_d_um,start_sigma_y_um,start_y0_um,optimizer_success,finite,converged,termination_status,termination_message,nfev_total,nfev_by_irls_pass_json,raw_objective,reduced_raw_objective,maximum_absolute_whitened_residual,eta_hat,d_hat_um,sigma_y_hat_um,y0_hat_um,active_physical_bounds,active_nuisance_bounds,fit_vector_json,runtime_seconds,jacobian_rank,jacobian_condition,morphology_rank_after_y0_and_nuisance_projection,morphology_projected_singular_values_json,physical_censored,nuisance_censored,topology_valid,d_peak_um,nu_vp,d_peak_conditional_sd_um,nu_vp_conditional_sd,d_peak_supported_local,nu_vp_supported_local
22,connected_modulated,50,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,17,"[11,6]",5929.875299517011,0.9825808284203829,3.65501421480816,0.9375025687413638,2.8195807793082817,0.9664255104162678,0.044379630037969034,0,1,"[-0.06453578115053682,1.0365882140792977,-0.034151054782164146,0.044379630037969034,0.9991591368649412,0.007195687653940972,6.248664973275496e-34,1.1293316257040715]",11.384149700003036,8,746.040817702634,3,"[90.82050190503034,58.457704387366554,7.122209161142798]",false,false,true,2.762889061201,0.6695860564900433,0.030585526326786686,0.035016377447950185,true,true
22,connected_modulated,50,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,16,"[8,8]",5929.632472900946,0.9825405920299827,3.65501421480816,0.922826837632925,2.822064067517843,0.9699621108436043,0.04652611586782614,0,1,"[-0.0803136702782522,1.0374685560495434,-0.030498269233583643,0.04652611586782614,0.9991591341741423,0.007087131580534966,1.4273609987257798e-38,1.1601727153640815]",10.6988010999994,8,798.2665426286918,3,"[92.67094248448225,60.16880958664792,6.855890856465582]",false,false,true,2.763791280065,0.6731648605933537,0.030161312148486205,0.03438158122825339,true,true
22,connected_modulated,50,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,21,"[14,7]",5930.865073696699,0.9827448340839601,3.65501421480816,0.9558264545466493,2.815856540074193,0.9617338949355339,0.04167943891479273,0,1,"[-0.045178915310821625,1.0352664924221513,-0.03901748307295792,0.04167943891479273,0.9991590475602318,0.007243112336018514,1.602384264909206e-34,1.0927472934889093]",13.759574199997587,8,679.3453864066148,3,"[89.16094585788696,56.29960027636033,7.535735711643774]",false,false,true,2.7611412238075,0.6649966011926411,0.030954572193649704,0.0355341849549902,true,true
23,connected_modulated,50,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,12,"[8,4]",5899.815007927948,0.9775998356135788,4.240832126541944,1.2750879021605952,2.796348086347485,0.9637001807572974,0.058386912790937585,0,2,"[0.24301511910499404,1.0283143110245976,-0.03697504855897193,0.058386912790937585,0.9984854152891798,1.5599553310503875e-17,1.9969892497407632e-17,0.7040266222852956]",8.13793060000171,8,214.744253174843,3,"[84.09628245917006,52.82113390296894,14.350687945110044]",false,false,true,2.737106762571,0.6766117517744167,0.03353728975570445,0.03857451150484683,true,true
23,connected_modulated,50,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,20,"[14,6]",5899.7786701446585,0.9775938144398771,4.240832126541944,1.2728248341855324,2.7962285392363966,0.9644607966160346,0.058643926607170195,0,2,"[0.24123870931050043,1.028271558955521,-0.0361860937910695,0.058643926607170195,0.9984854161334571,3.491268391566947e-21,2.314732381725627e-22,0.7056599389013192]",12.794785599995521,8,220.22460920530764,3,"[82.53554598204681,51.94095956841416,14.041108463407763]",false,false,true,2.736516978947,0.6776805578448486,0.03410459805873039,0.039055012373532975,true,true
23,connected_modulated,50,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,13,"[8,5]",5899.54031062849,0.9775543182483,4.240832126541944,1.272218601705689,2.7982243501284896,0.9662317843555097,0.05823808395719314,0,2,"[0.240762306839124,1.0289850553478332,-0.03435153115418415,0.05823808395719314,0.9984854166931749,2.46851443767526e-19,4.9887399137897836e-21,0.7062765830097603]",8.75537980000081,8,217.3052464012862,3,"[82.2768806402861,51.494555183306574,14.249175193991894]",false,false,true,2.7378271598439996,0.6791197547742499,0.034203138324553975,0.038821208010120296,true,true
23,connected_modulated,50,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,15,"[9,6]",5899.6298286292185,0.9775691513884373,4.240832126541944,1.2708425897806364,2.7975285710589746,0.9656721192041934,0.05830762699181539,0,2,"[0.239680137000706,1.0287363742202351,-0.03493092349967456,0.05830762699181539,0.9984854056929103,3.293307464043526e-22,1.2599776049016358e-22,0.7072423381651447]",9.933982599999581,8,216.1938418024883,3,"[84.32235184152793,52.83541499693516,14.358924838369454]",false,false,true,2.7373366736975,0.6786953710899215,0.033363119641282954,0.03802458601693678,true,true
23,connected_modulated,50,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,15,"[9,6]",5899.733718929101,0.977586366019735,4.240832126541944,1.2729450581840396,2.796931874270995,0.9646019965912256,0.058235369142786035,0,2,"[0.24133315932262203,1.028523057209212,-0.0360397014849814,0.058235369142786035,0.9984854113983236,6.2077499794183905e-22,1.0372878758391003e-21,0.7056254974175845]",9.690758600001573,8,216.49131393893737,3,"[84.16734692525071,52.767258816565224,14.293780135659494]",false,false,true,2.7372652397954997,0.6775455393846502,0.033459189903968456,0.03834085695692615,true,true
24,connected_modulated,50,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,13,"[9,4]",6170.897627744859,1.0225182481764472,3.8730197714348105,1.0208963598294916,2.8058468826549845,0.9470113357896325,0.01080220738072882,0,2,"[0.020681025538020103,1.0317054123563887,-0.05444421565689611,0.01080220738072882,1.0036978740918954,3.1387626325042895e-18,4.116957144390094e-20,0.9635739272184303]",8.525975600001402,8,503.841532133126,3,"[89.85169906267792,57.04303327701059,8.867186529319323]",false,false,true,2.7572666486665,0.6495296106945383,0.02993657913220729,0.03617388691017489,true,true
24,connected_modulated,50,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,15,"[10,5]",6170.741813765995,1.0224924297872402,3.873019796059048,1.019271887489698,2.8060336577393263,0.9481664765742197,0.009320897794805468,0,2,"[0.01908853659968257,1.0317719765261235,-0.0532251839437767,0.009320897794805468,1.003697871483111,4.303328133498197e-11,2.2779371709763087e-23,0.9661190191363098]",10.149746000002779,8,504.8600237494455,3,"[91.87776831493102,58.51494495908445,8.87209134667233]",false,false,true,2.756899309864,0.6510384520204164,0.02935192838877306,0.035673616730717644,true,true
24,connected_modulated,50,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,16,"[11,5]",6170.55780250962,1.0224619391068137,3.8730197667845663,1.0211620451969252,2.8081533493803548,0.9490569804217341,0.00897865668167172,0,2,"[0.020941238828961085,1.0325270962750959,-0.052286439580663875,0.00897865668167172,1.0036978745845597,1.8126542781553817e-18,4.6037636923048555e-20,0.9636050467630116]",10.357125200003793,8,508.23281205854,3,"[91.51146814234065,58.58878609219941,8.798971568460116]",false,false,true,2.7588935405305,0.651278733786815,0.029475887835407843,0.03585264009749765,true,true
24,connected_modulated,50,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,19,"[11,8]",6170.55180780517,1.0224609457837897,3.873019580571899,1.0289703088212667,2.8095728227458507,0.9496506903799724,0.008496196910904417,0,2,"[0.028558602034514956,1.033032451414244,-0.05166105634055962,0.008496196910904417,1.0036978943126302,2.208959545212572e-19,2.206558320045111e-25,0.952413405981392]",12.503158200001053,8,496.5077973673601,3,"[91.7245973465193,59.571770158057255,8.876194934390746]",false,false,true,2.760230261891,0.6514357777874615,0.029407412369004866,0.03605175519624457,true,true
24,connected_modulated,50,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,15,"[10,5]",6170.756047577881,1.0224947883310491,3.873019437216987,1.0218519425649621,2.8063251358781662,0.9482339975905074,0.009111739547384742,0,2,"[0.021616610998112136,1.0318758466277405,-0.05315397428396479,0.009111739547384742,1.0036979095001892,2.5972665141663266e-18,3.164711243822998e-19,0.9623504121842923]",9.579323099998874,8,505.228020963801,3,"[90.85443451268989,58.13581477966715,8.833844346884623]",false,false,true,2.7572013727695,0.6509957106348554,0.029676024025675662,0.0361047904584241,true,true
25,connected_modulated,50,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,9,"[6,3]",5958.2217085994025,0.9872778307538363,3.663304602807022,1.1247086706386586,2.800898501053709,0.9231026934567953,0.04714270050769627,0,0,"[0.11752404268829647,1.0299402589394038,-0.08001479015170586,0.04714270050769627,0.9997356843297197,0.010094253806421424,0.00795965740589664,0.8351662535527232]",5.8706108999977005,8,320.42698931284656,3,"[91.46880268457222,57.62707736969407,11.548188937939361]",false,false,true,2.7626170527755,0.6180981828727792,0.02833356706564723,0.03691211924298655,true,true
25,connected_modulated,50,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,15,"[9,6]",5957.5118676448465,0.9871602100488561,3.663304717958122,1.1231770569656707,2.8014753283181553,0.9243010372619983,0.0465792414262144,0,0,"[0.11616132759010818,1.0301461813872992,-0.0787174624984696,0.0465792414262144,0.999735671918721,0.010183629659783686,0.007959663364011528,0.8368274328795159]",10.155424700002186,8,320.64137855166126,3,"[91.01691233284238,56.69035261708794,11.5833099416766]",false,false,true,2.762762566067,0.6195488217674583,0.02861452210435311,0.036726791705556455,true,true
25,connected_modulated,50,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,13,"[9,4]",5958.1305234102365,0.9872627213604369,3.663304711794446,1.1246043808789226,2.801009712229644,0.9233879864919368,0.04690655083026123,0,0,"[0.11743131236804118,1.0299799636870417,-0.07970577907408746,0.04690655083026123,0.9997356725794606,0.010103592422019,0.007959663250470548,0.8352899988961381]",8.294776399998227,8,320.93297964807573,3,"[91.59818528999561,57.61053364971241,11.537260756528338]",false,false,true,2.7626226559595004,0.618456204019076,0.028307868855426913,0.03686020843153667,true,true
25,connected_modulated,50,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,18,"[11,7]",5958.860082195003,0.9873836093115167,3.663304710352942,1.118216745125535,2.8010087659169263,0.9239180056069463,0.04779827492937651,0,0,"[0.11173522457030449,1.0299796258399885,-0.07913194979856934,0.04779827492937651,0.9997356727384651,0.009983576862125292,0.007959662967252597,0.8424454410712849]",12.077771900003427,8,319.27954404908166,3,"[94.06812810563655,59.64779181486243,11.684187739836347]",false,false,true,2.7623989809614997,0.6192193532504502,0.027561911550658843,0.036109722889009585,true,true
25,connected_modulated,50,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,24,"[15,9]",5957.52182757021,0.987161860409314,3.6633047157771124,1.1215537385163852,2.801608860359056,0.9248167558174213,0.04634804677493188,0,0,"[0.11471499047428431,1.030193845151194,-0.07815966291347307,0.04634804677493188,0.9997356721516735,0.010173664962840856,0.00795966337254605,0.8386623407238195]",15.570780399997602,8,323.39971421592014,3,"[90.9985999525805,56.63188208747859,11.538186280153612]",false,false,true,2.7626949314119997,0.6202265949279296,0.028633426285961994,0.03673706005530583,true,true
26,connected_modulated,50,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,11,"[6,5]",6066.465401330717,1.0052138196074096,3.778297176541876,0.8740444272929689,2.819814611131892,0.9552036096622043,0.042011072018851146,0,0,"[-0.1346240724755261,1.0366711420556338,-0.045830757391345546,0.042011072018851146,1.0003738491947056,0.021484415352240147,0.008749684905130973,1.2321220139981186]",7.085320600002888,8,943.1158552663175,3,"[90.76479838920127,57.770645247578706,6.1528898683295274]",false,false,true,2.7692214084045,0.6543006436760421,0.030093885388757322,0.035332693151106744,true,true
26,connected_modulated,50,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,20,"[10,10]",6066.1412388429,1.0051601058563215,3.778297189482306,0.8692512575339625,2.821066896114141,0.9575844005500026,0.042859637450771475,0,0,"[-0.14012306140673128,1.0371151453559029,-0.04334141502352143,0.042859637450771475,1.000373854061144,0.02146599106833975,0.008749682418382101,1.2443216065147615]",13.163628300004348,8,963.9219134809307,3,"[90.37663898087094,57.232553687062186,6.08536403391384]",false,false,true,2.7694331337645,0.6569697302877906,0.030365241334078332,0.0353028518803419,true,true
26,connected_modulated,50,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,12,"[7,5]",6066.029331846859,1.005141562857806,3.778297216734675,0.8625247449881872,2.823686198191998,0.9594581704759374,0.038719930328025995,0,0,"[-0.14789144064679133,1.038043193836356,-0.041386559611371256,0.038719930328025995,1.000373864979529,0.021395928784434616,0.008749677181322755,1.2618245640795356]",7.57574349999777,8,1003.3576557284139,3,"[91.8737585834001,59.04184336013144,5.936885842090887]",false,false,true,2.771486141077,0.6583079654271535,0.029859300991518116,0.03499585823834953,true,true
26,connected_modulated,50,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,18,"[10,8]",6066.6219419904655,1.0052397584076993,3.7782976597455824,0.8747671828037609,2.819537966345773,0.9540772017322159,0.040765688853777925,0,0,"[-0.13379750482493552,1.036573029805144,-0.047010686560435076,0.040765688853777925,1.0003740391007145,0.021481655907786702,0.008749592048390101,1.2301171689612902]",12.139238700001442,8,934.5808339191863,3,"[91.3914605325632,58.57208231898531,6.185356519907659]",false,false,true,2.769480746271,0.6528871194802649,0.0297995347734583,0.03521949324550469,true,true
26,connected_modulated,50,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,24,"[13,11]",6066.193581043102,1.0051687789632315,3.778297279438248,0.8492491035045416,2.8261966837702537,0.961162006178602,0.03456156731976532,0,0,"[-0.1634027275739801,1.0389318797776148,-0.03961230338898457,0.03456156731976532,1.0003738897421808,0.0212530750045401,0.008749665131642973,1.2964909267541918]",15.561490699998103,8,1070.6729718399101,3,"[93.15309072710738,60.809646198137685,5.73255662294406]",false,false,true,2.7734990863855,0.6594611937976711,0.029483205608567112,0.03474713728960717,true,true
27,connected_modulated,50,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,12,"[8,4]",6009.043282868097,0.9956989698207286,3.7250567578495133,1.106592138161541,2.8096631252661504,0.972547270390623,0.01679572219181387,0,0,"[0.10128514695775666,1.033064591912042,-0.027836597585348233,0.01679572219181387,0.9939442313575932,0.008656597132136977,0.008443021213867013,0.8683475252739469]",7.747764400002779,8,386.7990507333694,3,"[85.81153429852367,54.54340166527387,10.162737994653744]",false,false,true,2.7475951320815,0.6822403916843707,0.03293872962750894,0.036666944198834144,true,true
27,connected_modulated,50,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,36,"[19,17]",6007.951248490712,0.9955180196339207,3.7241133343379733,1.1136573114199897,2.808830175987842,0.9723021051431139,0.017728296435261047,0,0,"[0.10764947427013943,1.0327680891880022,-0.02808871505201887,0.017728296435261047,0.9939442297891543,0.008839788986906518,0.008443021952328175,0.8596498170423787]",22.88837209999474,8,378.02800857522703,3,"[85.80208036670852,54.03791321581434,10.298250114245217]",false,false,true,2.746754366798,0.6822971899322772,0.03287502818051044,0.03653733157507873,true,true
27,connected_modulated,50,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,14,"[10,4]",6009.054782789238,0.9957008753586144,3.7250852666802183,1.1056802869948403,2.8097904356444277,0.9727538593304937,0.016713980324492644,0,0,"[0.10046078987770621,1.0331099025020911,-0.027624199682020022,0.016713980324492644,0.9939442308451644,0.00865106277845934,0.008443021502714317,0.8694676983231077]",8.89276009999594,8,387.3123465406867,3,"[85.70626663522218,54.415575617099954,10.160967483392874]",false,false,true,2.7476208531715,0.682454193214851,0.03298964354246378,0.036670354343895664,true,true
27,connected_modulated,50,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,29,"[17,12]",6007.988682948344,0.9955242225266518,3.7241056671249395,1.114699404776433,2.8087647869231906,0.9717205496612439,0.018156925142326467,0,0,"[0.10858477643683173,1.03274480909569,-0.02868701620636061,0.018156925142326467,0.9939442311896552,0.008841278164690587,0.008443021493357421,0.8583823792134933]",18.65338289999636,8,379.19658565917246,3,"[85.20155326454852,53.749850487274124,10.237165781458286]",false,false,true,2.7470292949595,0.6815611448384167,0.03299782325222934,0.03670405939620008,true,true
27,connected_modulated,50,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,12,"[9,3]",6009.012738953586,0.9956939086915636,3.7250694900747696,1.1052109042789842,2.8098810633280626,0.9730301757566299,0.01666593295163521,0,0,"[0.10003618035846698,1.0331421562321035,-0.027340184166412013,0.01666593295163521,0.9939442206182209,0.008654125444215252,0.00844302660703478,0.8700469216784706]",7.628680100002384,8,387.6960398287473,3,"[85.15879062464279,53.92367733846908,10.16612549000492]",false,false,true,2.7475603727675004,0.6827762692932151,0.033193417474245805,0.03677978524527722,true,true
28,connected_modulated,50,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,17,"[12,5]",6000.549612401297,0.9942915679206789,4.005134987464562,1.02037853238589,2.752559711876796,0.9218920703583569,-0.10386171231901509,0,1,"[0.020173668634073102,1.0125312830676025,-0.08132712262649434,-0.10386171231901509,0.9929309665205466,0.010473961865661546,2.1367271667030955e-30,0.9758652218344459]",10.844123499999114,8,468.35271922375125,3,"[90.41263155288055,56.86136244698856,9.431598854847715]",false,false,true,2.70838186459,0.6394039408000527,0.028859172278961464,0.036350335990012334,true,true
28,connected_modulated,50,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,25,"[20,5]",5998.483994431774,0.9939492948519923,3.9825423508317432,1.0143208525182317,2.7554110069519604,0.9273670797307444,-0.10157369018327228,0,1,"[0.01421927771972416,1.013566617304262,-0.07540580503379223,-0.10157369018327228,0.9929309640315969,0.01066872825220686,4.265080249932797e-25,0.9853776805010733]",15.372752099996433,8,498.2440523806861,3,"[91.28311100133163,58.239006320116715,8.987679279777185]",false,false,true,2.7090065213985,0.6458283547245511,0.02877037459402193,0.03626889293684867,true,true
28,connected_modulated,50,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,15,"[10,5]",5998.736304762302,0.9939911026946648,3.985683818424386,1.0125430766461008,2.7552279115288543,0.926411446853505,-0.10217873883724748,0,1,"[0.012465063929206297,1.0135001656909801,-0.07643681596437203,-0.10217873883724748,0.992930972506792,0.010635539380219656,3.1679489472296486e-27,0.9881074099814459]",9.566642700003285,8,492.55441291116716,3,"[91.76617485176997,58.51702913805355,9.12795545333312]",false,false,true,2.7092643364719997,0.6445618504775299,0.02858321161531626,0.036029270531345726,true,true
28,connected_modulated,50,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,17,"[9,8]",5996.44847048348,0.9936120083651169,3.9889261876118827,1.0065680100700014,2.755527143784241,0.928944508729557,-0.09717556197920403,0,1,"[0.006546534674316551,1.0136087650581003,-0.07370627421331308,-0.09717556197920403,0.992930969919603,0.010959755129654603,9.510230031424205e-37,0.996635898962945]",11.055689700006042,8,510.96985806589095,3,"[93.84316168342635,60.62184183323178,8.873362392723706]",false,false,true,2.7083597547264997,0.6480024692074363,0.028131421790766237,0.03578713597283287,true,true
28,connected_modulated,50,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,18,"[8,10]",6001.085448963302,0.9943803560833971,4.000256211448288,1.0195104140080535,2.752645020850062,0.9224588860665521,-0.10494485971614272,0,1,"[0.01932252579928346,1.012562275184123,-0.08071247201017236,-0.10494485971614272,0.9929309633687221,0.010376604964142758,5.507518547904517e-33,0.977388153031684]",11.456030399996962,8,474.90038549907877,3,"[90.04956646221923,56.383757213131105,9.335873544237787]",false,false,true,2.7082103616179998,0.6401725227948648,0.02901393826822329,0.0364782034569955,true,true
29,connected_modulated,50,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,12,"[9,3]",5883.325766168135,0.9748675668878434,4.651534709821,1.3199646607441677,2.795377357049429,0.925810177709066,0.009651074803659752,0,1,"[0.2776049640763894,1.0279671089605356,-0.07708605702449754,0.009651074803659752,0.996433489496635,0.01468824882222597,1.2901068269959875e-19,0.6883148313479118]",7.80712610000046,8,167.63361380483505,3,"[88.58713200794958,55.084893204267864,17.02222736835695]",false,false,true,2.755241622434,0.6246071265295196,0.02934210690335284,0.038487665587420276,true,true
29,connected_modulated,50,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,20,"[14,6]",5882.994165769634,0.9748126206743386,4.651002579682861,1.3150763373707604,2.7947127894156734,0.9272130869756787,0.012609410180928145,0,1,"[0.2738947151773377,1.0277293426206469,-0.07557187254403966,0.012609410180928145,0.9964334878536422,0.014760045095696261,4.673007848271654e-31,0.6913390625823284]",13.747099000000162,8,169.1677896102329,3,"[91.0495022768112,56.98846920892892,16.86533709775454]",false,false,true,2.7538767326849998,0.6269293069943991,0.028920024300135735,0.03832493486572842,true,true
29,connected_modulated,50,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,10,"[6,4]",5883.345230923268,0.9748707921993816,4.65162966238085,1.3198362895603635,2.795922209226695,0.9261736122259383,0.009195208271894947,0,1,"[0.277507705846453,1.0281620018195328,-0.07669357570418285,0.009195208271894947,0.9964334873654572,0.014671644829755345,2.201957654579528e-28,0.6884395505669685]",6.333165999996709,8,168.38329885425716,3,"[88.47237456683825,55.10877566654324,16.96410724037421]",false,false,true,2.755699100139,0.6248691394395262,0.029379959149049464,0.03850768733709796,true,true
29,connected_modulated,50,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,15,"[11,4]",5883.141145564793,0.9748369752385738,4.651239268102997,1.3207806452679824,2.7939209790024258,0.9255465252766956,0.010389544396912753,0,1,"[0.2782229597217301,1.0274459780448464,-0.07737087780887432,0.010389544396912753,0.9964334787529454,0.014741774202877117,2.722484692896567e-21,0.6876015280393513]",9.985824300005333,8,169.7966716951351,3,"[87.1000278623578,54.2343157117888,16.75435000819619]",false,false,true,2.7537110655459998,0.6249204831251248,0.02985783691238425,0.039179573220030524,true,true
29,connected_modulated,50,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,12,"[8,4]",5883.048866746274,0.9748216846307,4.651397041465439,1.319446714457117,2.79589253881225,0.9274480798606066,0.010185707304755574,0,1,"[0.27721249301366263,1.0281513897317645,-0.07531846465435343,0.010185707304755574,0.9964334904632239,0.014709889594455555,2.3270893731044467e-24,0.68856020149071]",7.628690800003824,8,170.39724767063325,3,"[89.82685434875081,56.262341436947416,16.76369397199701]",false,false,true,2.7551080763369997,0.6267058776090869,0.02909225046953011,0.03839660452570129,true,true
30,connected_modulated,50,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,14,"[9,5]",5938.928710170381,0.9840809793157218,3.6734579992878618,1.0691202378864568,2.7980106713659847,0.9292949753836373,-0.04016552472413553,0,1,"[0.06683610269301753,1.028908690162387,-0.07332907131645083,-0.04016552472413553,1.0006871516423939,0.003946696319342041,3.4103845977233086e-27,0.9061017913246231]",9.695014400000218,8,402.0114943783629,3,"[91.56501707063357,57.7384663546992,10.210584949871167]",false,false,true,2.7566896893174997,0.6283377776239405,0.028613385101018487,0.03635021220004427,true,true
30,connected_modulated,50,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,21,"[15,6]",5938.898213044064,0.9840759259393643,3.673489577421103,1.0675021364510642,2.7990085310553114,0.930124748404764,-0.04027223085328488,0,1,"[0.06532146747795049,1.0292652584226736,-0.07243656376090318,-0.04027223085328488,1.0006871515861286,0.003932940867246017,2.345868237768453e-28,0.908385060909165]",13.44356539999717,8,407.3389881377504,3,"[91.78235303057711,57.8115137516849,10.107331966334431]",false,false,true,2.757451094906,0.6290472647973931,0.028574847140460068,0.036285443794432895,true,true
30,connected_modulated,50,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,16,"[12,4]",5938.901727572153,0.9840765082969598,3.6735977273650477,1.059908335975008,2.800424936720214,0.9319023438021902,-0.0424822573340295,0,1,"[0.05818242888947916,1.0297711687806639,-0.07052725111461483,-0.0424822573340295,1.0006871622950413,0.003885835945382455,1.667546720016167e-23,0.9186944831926147]",10.644940599995607,8,419.05078357320525,3,"[92.47766620164069,58.77112017749499,9.953565428865101]",false,false,true,2.758260657514,0.6309040580420628,0.028391217124959733,0.03614761611129135,true,true
30,connected_modulated,50,3,0.8,3.2,0.55,0.8,true,true,true,2,`ftol` termination condition is satisfied.,29,"[12,17]",5938.89175893859,0.9840748564935526,3.673387422003188,1.0747559177034198,2.7973616232790213,0.9290696884939215,-0.03907023826246154,0,1,"[0.07209358249997908,1.0286766955583833,-0.07357152845653588,-0.03907023826246154,1.0006871525945644,0.0039774423297133064,5.550305895869063e-39,0.8987131214964426]",17.98362569999881,8,393.19450248151895,3,"[92.22025486888917,57.759763897041566,10.351913104879749]",false,false,true,2.7560545418635,0.628323924912106,0.02840761160156027,0.03619015811857522,true,true
30,connected_modulated,50,4,1.2,2.4,1.0,-0.8,true,true,true,2,`ftol` termination condition is satisfied.,19,"[13,6]",5938.904017534147,0.984076887743852,3.673603735265963,1.0587831419546077,2.8003738308100106,0.9318067000685895,-0.04266750176512085,0,1,"[0.05712026940292157,1.0297529192729327,-0.07062988916747961,-0.04266750176512085,1.000687155383513,0.0038832194306364022,4.077199584984225e-30,0.920176623642893]",12.442500500001188,8,417.86427273844,3,"[92.80046813704676,59.053250235534804,10.000225093920074]",false,false,true,2.7582457489315,0.6307924502665065,0.028287080989499617,0.03598796699787222,true,true
31,connected_modulated,50,0,1.0,2.8,0.75,0.0,true,true,true,2,`ftol` termination condition is satisfied.,11,"[7,4]",5885.967043925817,0.9753052268311213,3.5665769815494572,1.1067271208047853,2.810303971884882,0.9200208301455726,-0.006577881780504195,0,1,"[0.10140712000151418,1.0332926525431565,-0.08335896773278621,-0.006577881780504195,1.0035938240823514,9.83763341088685e-18,0.05108356219817084,0.8223122734983647]",7.199796099994273,8,339.99767749373905,3,"[91.15326075194945,57.40792931414017,10.9547720493553]",false,false,true,2.7744127437885,0.6091810677636356,0.028335436590957604,0.03731553813898969,true,true
31,connected_modulated,50,1,0.6,2.2,0.4,0.0,true,true,true,2,`ftol` termination condition is satisfied.,16,"[9,7]",5885.590379175068,0.9752428134507155,3.566576956439905,1.0948705065898523,2.812179810606945,0.9223212687735178,-0.007759258250424339,0,1,"[0.09063609745328552,1.0339599159321606,-0.08086166842572194,-0.007759258250424339,1.0035938196861682,1.3225933345548019e-21,0.05108356442625609,0.835902609948865]",10.334650099997816,8,364.61314369357666,3,"[89.38899747063547,56.1325436632503,10.426773706118798]",false,false,true,2.7755905550405,0.6116206043893728,0.029004746494431206,0.03789056435884123,true,true
31,connected_modulated,50,2,1.3,3.4,1.15,0.0,true,true,true,2,`ftol` termination condition is satisfied.,13,"[9,4]",5885.828747977101,0.9752823111809612,3.5665769555611218,1.1052332878746212,2.8112713371529803,0.921314538571943,-0.007249357198839354,0,1,"[0.10005643293549851,1.0336368141791632,-0.08195378249469965,-0.007249357198839354,1.0035938195332534,1.9967765286196976e-17,0.05108356445019025,0.824088451556005]",8.264087900002778,8,342.39733572314634,3,"[90.38453872319268,56.813104883840815,10.907930406978515]",false,false,true,2.774978394427,0.6105957033458469,0.028667857686316925,0.03740986602398297,true,true
