pulse_duration_us,image_q,method,count_scale_electrons_per_i0_pixel,whole_image_template_snr,signal_l2_norm,minimum_variance,maximum_variance,summed_variance,minimum_denominator_electrons,maximum_expected_plus_6sigma_electrons
50,2,dpfi,57.332463128672615,39.125462891446844,5.710472602316407,0.018013907670431137,0.024233454773913362,22.302343419398056,57.332463128672615,102.95711296439424
50,3,dgi,57.332463128672615,27.464336517983927,1.404173219086534,0.00030163004546520495,0.004456104303123182,0.7100887259689185,57.332463128672615,102.95711296439424
50,3,dpfi,57.332463128672615,38.97184141091654,5.685302048273982,0.01801391270107066,0.024194700622101148,22.29756411937613,57.332463128672615,102.95711296439424
50,4,dgi,57.332463128672615,27.330388770957317,1.3926735080403005,0.00030163004927019437,0.004422136185163823,0.7066327431831917,57.332463128672615,102.95711296439424
50,4,dpfi,57.332463128672615,38.8181004179939,5.660138177673533,0.018013924479508402,0.024155994051326433,22.292807816419085,57.332463128672615,102.95711296439424
50,5,dgi,57.332463128672615,27.19645379253162,1.381224315867959,0.00030163004760915126,0.004388340493434451,0.7031999903917332,57.332463128672615,102.95711296439424
50,5,dpfi,57.332463128672615,38.66424580478166,5.634982076768181,0.018013942810771216,0.024117338406006637,22.288074686213818,57.332463128672615,102.95711296439424
50,6,dgi,57.332463128672615,27.062526102526622,1.3698250229975861,0.00030163004379353694,0.004354714730014011,0.6997902221862826,57.332463128672615,102.95711296439424
50,6,dpfi,57.332463128672615,38.51027222451477,5.6098328355578255,0.018013967598434235,0.02407873219270804,22.283364552959327,57.332463128672615,102.95711296439424
50,7,dgi,57.332463128672615,26.928600727595523,1.3584751042651313,0.00030163004158610104,0.004321256807123068,0.6964032032732709,57.332463128672615,102.95711296439424
50,7,dpfi,57.332463128672615,38.35617385856444,5.584689530559395,0.018013998764529988,0.024040174357455264,22.278677232346407,57.332463128672615,102.95711296439424
50,8,dgi,57.332463128672615,26.79468422771516,1.3471750441265002,0.00030163004091539894,0.004287967808181447,0.6930389945220252,57.332463128672615,102.95711296439424
50,8,dpfi,57.332463128672615,38.20195812795139,5.559553405759281,0.018014036119271052,0.02400166746564189,22.274012943826555,57.332463128672615,102.95711296439424
50,9,dgi,57.332463128672615,26.66077650048625,1.335924740555159,0.00030163004170110735,0.004254846956366719,0.6896974879903818,57.332463128672615,102.95711296439424
50,9,dpfi,57.332463128672615,38.047625039511715,5.53442447986425,0.01801404021574897,0.023963211959868707,22.26937167583759,57.332463128672615,102.95711296439424
50,10,dgi,57.332463128672615,26.526877198722246,1.3247240842698202,0.000301630043853178,0.004221893591531111,0.6863785694156708,57.332463128672615,102.95711296439424
50,10,dpfi,57.332463128672615,37.89317413835202,5.509302703270602,0.01801400582188243,0.02392480839123555,22.26475340614597,57.332463128672615,102.95711296439424
